row_id,word_7,word_6,word_5,word_4,word_3,word_2,word_1,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,cit,book_no,uri_other,word_start,word_end,extend,new_uri
1701,اعلم,النصرانيه,دين,في,مصر,قبط,دخول,0487AbuCubaydBakri.MasalikWaMamalik,,,,,,,,,,,,,,
1441,وركب,منك,اقبل,فلست,هذا,من,دعنا,0350Balawi.SiratAhmadIbnTulun,0845Maqrizi.Muqaffa,,,,,,,,,,,,,
656.657,فاخذ,عليها,فدلته,يوسف,عظام,علي,دليني,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,0717CabbasSafadi.NuzhatMalikWaMamluk,,,,,,,,,,,,
1401,وكان,الاتراك,الملوك,وهم,البحريه,المماليك,دوله,0821Qalqashandi.SubhAcsha,0845Maqrizi.DurarCuqud,0845Maqrizi.Suluk,,,,,,,,,,,,
484.485.486.487,يقول,عمرو,وكان,صاحبكم,فادفنوا,الان,دونكم,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,
1718,خان,الدير,سيده,ابن,قال,النصاري,ديارات,0400IbnTahirMaqdisi.BadWaTarikh,,,,,,,,,,,,,,
767.768.769,المسلمين,وارزاق,جزيه,انسان,كل,علي,دينارين,0257IbnCabdHakam.FutuhMisr,0251IbnZanjawayh.Amwal,,,,,,,,,,,,,
313.314,قلم,الخراج,لكتابه,يقال,والاموال,الخراج,ديوان,0279Baladhuri.FutuhBuldan,0458AbuYaclaIbnFarra.AhkamSultaniyya,0450AbuHasanMawardi.AhkamSultaniyya,,,,,,,,,,,,
293.294.295,من,اول,ان,يقال,والجيوش,العساكر,ديوان,0733Nuwayri.NihayatArab,0855BadrDinCayni.CumdatQari,0262CumarIbnShabba.TarikhMadina,0182AbuYusufYacqub.Kharaj,0279Baladhuri.AnsabAshraf,,,,,,,,,,
449.450.451,والله,الامرط,الملك,ذلك,قال,القرنين,ذا,0255Jahiz.Hayawan,0375AnonymousTranslator.TarikhCalamUrusiyus,,,,,,,,,,,,,
927.928,دفتر,فاولها,بهم,المتصله,الخاصه,خدمهم,ذكر,0617IbnTuwayr.NuzhatMuqlatayn,0821Qalqashandi.SubhAcsha,,,,,,,,,,,,,
1262,وفي,المفردات,كتاب,في,البيطار,ابن,ذلك,0321IbnDuraydAzdi.JamharatLugha,,,,,,,,,,,,,,
372.373,المنبوذ,الدوسي,الهناي,الحسن,بن,علي,ذلك,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,
72.73,وزاد,والليث,مالك,ورواه,الحديث,وصهرا,ذمه,0213IbnHisham.SiraNabawiyya,0654SibtIbnJawzi.MiratZaman,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,,,,,,,,
1316,بني,طغي,حين,الما,قلب,الخليلي,راي,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,
1627.1628,بن,لجعفر,وقيل,الصحابه,من,جماعه,راي,0748Dhahabi.SiyarAclamNubala',0748Dhahabi.TadhhibTahdhib,0748Dhahabi.TarikhIslam',0571IbnCasakir.TarikhDimashq,,,,,,,,,,,
1197,وقد,الدوله,شمس,المعظم,النوم,في,رايت,0681IbnKhallikan.WafayatAcyan,,,,,,,,,,,,,,
151.152.153.154,فاذا,تدبرته,كتابا,البرابي,بعض,في,رايت,0346Mascudi.MurujDhahab,,,,,,,,,,,,,,
1202,حنش,به,احاط,قد,القمر,كان,رايت,0845Maqrizi.ItticazHunafa,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,
69.70,واموالا,زينه,وملاه,فرعون,اتيت,انك,ربنا,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,
425.426.427,تالفت,ابلي,وقلت,قدري,ازدرت,لما,ربه,0276IbnQutaybaDinawari.MacaniKabir,0711IbnManzurIfriqi.LisanCarab,0257IbnCabdHakam.FutuhMisr,0997IbnCaliSibahiZadehBursawi.AwdahMasalik,,,,,,,,,,,
660.661,فاجاز,فرسه,فركب,كفيت,حبيش,بن,ربيعه,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,
465.466.467,بعيرا,به,اشتري,ما,اصيب,ان,رجاي,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,
1382,الجراح,بن,عبيده,ابو,له,فقال,ردوهم,0654SibtIbnJawzi.MiratZaman,,,,,,,,,,,,,,
1428,رسول,فرايت,حفصه,اختي,بيت,علي,رقيت,0311IbnBajirBajiri.JamicMusnad,,,,,,,,,,,,,,
1109,علي,المذكوره,الليله,في,والشهود,القاضي,ركوب,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,
315.316,الي,احوج,هو,ذلك,تظن,لا,زادان,0279Baladhuri.FutuhBuldan,0450AbuHasanMawardi.AhkamSultaniyya,,,,,,,,,,,,,
1595,عيسي,بن,منصور,سعيد,ابو,العلما,زاهد,0668IbnAbiUsaybica.CuyunAnba,,,,,,,,,,,,,,
1301,وحبذا,والوادي,القصر,نعم,القصر,وادي,زر,0255Jahiz.Hayawan,0733Nuwayri.NihayatArab,,,,,,,,,,,,,
247,الذي,ان,مصر,اهل,مشايخ,بعض,زعم,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,
1634.1635,نجيب,لا,فانا,القحطاني,ايها,اسكت,زيد,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,,,,,,,,,,
78.79,فان,تعالي,قوله,في,اسلم,بن,زيد,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,0346Mascudi.MurujDhahab,,,,,,,,,,,,
328,بن,زيد,بن,الرحمن,عبد,بن,زيد,0463KhatibBaghdadi.MuttafiqWaMuftariq,,,,,,,,,,,,,,
1645.1646.1647.1648,سمعت,ما,لهما,وغفر,الله,رحمهما,زيد,0310Tabari.Tarikh,0421Miskawayh.Tajarib,0362AbuFarajIsbahani.MaqatilTalibiyyin,,,,,,,,,,,,
1630.1631.1632.1633,علي,اباي,يشتم,وهو,يودعني,كيف,زيد,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,,,,,,,,,,,,
1636.1637.1638,افضل,الله,عند,احدا,اعلم,لا,زيد,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0341AbuNasrBukhari.SirrSilsilaCalawiyya,0001CantaraIbnShaddad.Diwan,0733Nuwayri.NihayatArab,,,,,,,,,,
1634.1635,اعتق,محمد,ابا,يا,تعجل,لا,زيد,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,,,,,,,,,,
1630.1631.1632.1633,صنعت,ما,الي,دعاك,ما,لخالد,زيد,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,,,,,,,,,,,,
1642.1643.1644,معاويه,يقاتله,كان,عليا,ان,لداود,زيد,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0279Baladhuri.AnsabAshraf,,,,,,,,,,,,
1649.1650.1651,حسيبكم,الله,فعلتموها,قد,اخلفكم,ما,زيد,0279Baladhuri.AnsabAshraf,0733Nuwayri.NihayatArab,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,,,,,,,,,,
1502,النقد,من,لي,يتحصل,كان,ما,سار,0845Maqrizi.DurarCuqud,,,,,,,,,,,,,,
372.373,الله,رضي,العاص,بن,عمرو,المقوقس,سال,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,
1329,وقد,الجزيره,حصن,طولون,ابن,بنا,سبب,0257IbnCabdHakam.FutuhMisr,0845Maqrizi.Muqaffa,,,,,,,,,,,,,
1649.1650.1651,في,انهم,فقيل,الناس,اين,الله,سبحان,0279Baladhuri.AnsabAshraf,0733Nuwayri.NihayatArab,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,,,,,,,,,,
959,ذهبا,خاتم,وماتي,الفا,واخذوا,ويبات,سبع,0460Anonymous.DhakhairTuhaf,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,
565,العراق,من,الرجل,سافر,لو,يوسف,سجن,0420Musabbihi.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,
1676,موضع,عندك,يخطوا,حتي,المهندسين,مع,سر,0350Balawi.SiratAhmadIbnTulun,,,,,,,,,,,,,,
830.831.832,سحر,بين,ما,دمعه,تجري,القاص,سعيد,0350MuhammadKindi.WulatMisr,,,,,,,,,,,,,,
1338.1339,جت,وان,ابيات,من,القاضي,بن,سعيد,0350MuhammadKindi.WulatMisr,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,
1363.1364,لا,الممنين,امير,يا,عفير,بن,سعيد,0733Nuwayri.NihayatArab,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,,,,,,,,,
66.67.68,بقبه,كنا,عفير,بن,كثير,بن,سعيد,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,,,,,,,,,,,,
1363.1364,تكن,لم,ارضا,ان,بلغنا,لقد,سعيد,0733Nuwayri.NihayatArab,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,,,,,,,,,
770.771.772,مصر,افتتحنا,لما,الخولاني,وهب,بن,سفيان,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,0227IbnMansurKhurasani.Sunan,0227IbnMansurKhurasani.TafsirMinSunanSacid',0911Suyuti.HusnMuhadara,0224QasimIbnSallam.Amwal,,,,,,,,,
568.569,واليا,وكان,مصر,عامر,بن,عقبه,سكن,0463IbnCabdBarr.IsticabFiMacrifatAshab,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,
1267.1268.1269,له,فكتب,ريف,ارض,لانها,مصر,سندر,0230IbnSacd.TabaqatKubra,0347IbnYunusSadafi.Tarikh,0470IbnMandaCabdRahman.Mustakhraj,,,,,,,,,,,,
701.702.703.704,سنه,الي,ونسبتها,وماتين,وسبعين,اربع,سنه,0821Qalqashandi.Maathir,0821Qalqashandi.SubhAcsha',,,,,,,,,,,,,
646.647,فلنا,صناعتي,واما,سنه,وماه,عشرون,سني,0487AbuCubaydBakri.MasalikWaMamalik,0600PseudoMascudi.AkhbarZaman,0928MujirDinCulaymi.FathRahman,0596IbnWasifShah.MukhtasarCajaibDunya,,,,,,,,,,,
878,اسست,مذ,القاهره,ان,اعلم,القاهره,سور,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,
1385,الي,دخلوا,اذا,زيهم,وصار,الشرابشيين,سوق,0749IbnFadlAllahCumari.MasalikAbsar,,,,,,,,,,,,,,
1598,للبيت,اسما,جعلوه,فانهم,المسجد,واما,سيبويه,0458IbnSidaMursi.MuhkamWaMuhit,,,,,,,,,,,,,,
539,لنقصان,وصرفوه,الجنادل,يعنون,جندل,وقالوا,سيبويه,0458IbnSidaMursi.MuhkamWaMuhit,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
301,سنه,اخذ,عطا,اول,عمر,بن,سيف,0310Tabari.Tarikh,,,,,,,,,,,,,,
724.725,عشره,ست,سنه,فتحت,عمر,بن,سيف,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,
1582,نحاسب,لا,تعالي,لله,عنه,خرجنا,ش,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,
170.171,من,مسلم,اخرج,النيل,فضال,من,ش,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
601.602.603.604,بن,احمد,له,يقال,اهلها,من,شاب,0732AbuFida.MukhtasarFiAkhbar,0736IbnDawadari.KanzDurar,0845Maqrizi.Suluk,0855BadrDinCayni.CiqdJuman,0764IbnShakirKutubi.FawatWafayat,0764Safadi.WafiBiWafayat',0725BaybarsMansuri.TuhfaMulukiyya,,,,,,,,
672,ثلثماه,الاسلام,مله,مده,المنجم,البلخي,شادان,0581AbuQasimSuhayli.RawdUnuf,0804IbnMulaqqin.Tawdih,,,,,,,,,,,,,
1179,بن,علي,الحسن,ابو,الدين,نور,شاعرهم,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,
1630.1631.1632.1633,ان,واملت,ذلك,فادعيت,العذاب,علي,شدد,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,,,,,,,,,,,,
1446,الليل,نصف,من,بالاذان,امدد,فاني,شرحبيل,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,
1682,بن,محمد,الله,عبد,ابو,الدين,شرف,0696SharafDinBusiri.Diwan,,,,,,,,,,,,,,
1431.1432,عمرو,فقال,عمرو,يا,وقتلتني,لعمرو,شريك,0257IbnCabdHakam.FutuhMisr,0911Suyuti.JamicKabir,,,,,,,,,,,,,
608,واليها,ودمياط,تنيس,عند,مدينه,شطا,شطا,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,
1316,منهم,كثيرا,شعرا,ذلك,في,العصر,شعرا,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,
1546,الاله,انت,طالب,ابي,بن,لعلي,شفاها,0548Shahrastani.MilalWaNihal,,,,,,,,,,,,,,
1714,معا,واليهود,للنصاري,تعجبوا,الطيبي,الدين,شمس,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat',,,,,,,,,,,,,
374.375.376.377,فجلسنا,لهيعه,بن,موسي,مع,جنازه,شهدت,0487AbuCubaydBakri.MasalikWaMamalik,0615MuwaffaqDinShafici.MurshidZuwwar,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,0692IbnCabdZahir.RawdaBahiyya,0930IbnIyas.NuzhatUmam,,,,,,,,,
465.466.467,عندنا,وتقيم,عشرا,ذاهبا,معي,تنطلق,شهرا,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,
1355,ولي,القضاه,قاضي,الاستاذ,العلامه,العالم,شيخنا,0310Tabari.Tarikh,,,,,,,,,,,,,,
566.567,تشرف,ان,بد,لا,والله,المال,صاحب,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,
82.83.84,ان,الامم,طبقات,كتاب,في,اللغوي,صاعد,0728IbnTaymiyya.JamicMasail,0930IbnIyas.NuzhatUmam,0649MuhammadIdrisi.Anwar,0646IbnQifti.IkhbarCulama,0646IbnQifti.TarikhHukama',,,,,,,,,,
315.316,الحساب,احول,ان,شت,لو,والله,صالح,0279Baladhuri.FutuhBuldan,0450AbuHasanMawardi.AhkamSultaniyya,,,,,,,,,,,,,
1661.1662.1663.1664,ممن,فيها,فقبر,للمسلمين,مقبره,فاجعلها,صدق,0257IbnCabdHakam.FutuhMisr,0902Sakhawi.AjwibaMurdiyya,0277IbnSufyanFasawi.MacrifaWaTarikh,0256Bukhari.TarikhKabir,,,,,,,,,,,
69.70,ان,ونريد,تعالي,وقال,امسك,ثم,صدقت,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,
1657.1658,والله,لا,قال,عاد,انت,فهل,صدقت,0463KhatibBaghdadi.TarikhBaghdad,0845Maqrizi.Muqaffa,0615MuwaffaqDinShafici.MurshidZuwwar,,,,,,,,,,,,
1283.1284.1285.1286.1287,كان,لقد,الممنين,امير,يا,والله,صدقت,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,,,,,,,,,,
540,بخشب,مجالسهم,يسقفون,انهم,قال,ثم,صفتها,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,
720,هذه,حجته,في,وسلم,عليه,الله,صلي,0240IbnKhayyatCusfuri.Tarikh,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
1518.1519.1520,وجعل,امركم,وشتت,والفرقه,بالذل,الله,ضربكم,0262CumarIbnShabba.TarikhMadina,0350MuhammadKindi.WulatMisr,0571IbnCasakir.TarikhDimashq,0845Maqrizi.Muqaffa,,,,,,,,,,,
89.90.91.92.93,فان,لملكه,بقا,ولا,بملكه,الخبيث,ضن,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,0230IbnSacd.TabaqatKubra,0852IbnHajarCasqalani.IsabaFiTamyiz,0705SharafDinDimyati.NisaRasul,,,,,,,,,,
1262,كل,ضواحي,سيده,ابن,قال,القاهره,ضواحي,0321IbnDuraydAzdi.JamharatLugha,,,,,,,,,,,,,,
478.479,ابو,قال,الاسكندريه,في,قيل,مما,طرف,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
870,قال,ومنتزهاتها,القاهره,في,قيل,مما,طرف,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,
230,في,النيل,بحال,المعرفه,تقدمه,من,طرف,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
64.65,كثيره,فضال,ولمصر,مصر,فضال,من,طرف,0460ShaykhTusi.Tibyan,0733Nuwayri.NihayatArab,0429AbuMansurThacalibi.Jawahir,0873AbuZaydThacalibi.JawahirHisan,,,,,,,,,,,
15,لما,انه,اعلم,الافلاك,هيه,من,طرف,0733Nuwayri.NihayatArab,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,
1136,وقيل,سبيله,واطلق,فادب,بالقتل,الخلاص,طلب,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,
1363.1364,فاضطرب,احضرناك,لهذا,ليس,قال,غاشمين,ظالمين,0733Nuwayri.NihayatArab,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,,,,,,,,,
1247,المعزيه,القاهره,ان,اعلم,المعزيه,القاهره,ظواهر,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,
243.244,ابي,بحر,الكتاب,هذا,من,القاهره,ظواهر,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,
1629,بن,عمر,بن,الله,عبد,بن,عاصم,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,,,,,,,,,,,,,
743.744.745.746,تغرن,لا,هذا,يا,الصامت,بن,عباده,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,
750.751.752,ذلك,عند,المقوقس,فقال,لا,واصحابه,عباده,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,
66.67.68,عن,اسلم,بن,زيد,بن,الرحمن,عبد,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,,,,,,,,,,,,
765.766,ان,مقلاص,بن,سعيد,بن,الرحمن,عبد,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,
545,عبد,بن,الله,عبد,بن,الرحمن,عبد,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,
571,المقام,كيف,الممنين,امير,يا,العزيز,عبد,0350MuhammadKindi.WulatMisr,,,,,,,,,,,,,,
1414,محرابنا,اقام,جعفر,ابي,بن,الله,عبد,0350MuhammadKindi.FadailMisr,,,,,,,,,,,,,,
767.768.769,رجل,حدثني,جعفر,ابي,بن,الله,عبد,0257IbnCabdHakam.FutuhMisr,0251IbnZanjawayh.Amwal,,,,,,,,,,,,,
224.539,الاسواني,سليم,بن,احمد,بن,الله,عبد,0930IbnIyas.NuzhatUmam,0458IbnSidaMursi.MuhkamWaMuhit,,,,,,,,,,,,,
1655,بن,عليج,بن,حسين,بن,الله,عبد,0479MurshidYahyaJurjani.AmaliIthnayniyya,,,,,,,,,,,,,,
352.353.354.355,نزلت,لما,الجرهمي,شبرمه,بن,الله,عبد,0911Suyuti.HusnMuhadara',0911Suyuti.TuhfatKiram,0930IbnIyas.NuzhatUmam,0626YaqutHamawi.MucjamBuldan,0487AbuCubaydBakri.MucjamMaIstacjama,0649MuhammadIdrisi.Anwar,,,,,,,,,
473,عنهما,الله,رضي,عباس,بن,الله,عبد,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
74.75.76,اكرم,مصر,وقبطه,عمر,بن,الله,عبد,0257IbnCabdHakam.FutuhMisr,0783IbnHadida.MisbahMudi,0911Suyuti.HusnMuhadara,0736IbnDawadari.KanzDurar,,,,,,,,,,,
77,علي,الدنيا,خلقت,عمرو,بن,الله,عبد,0257IbnCabdHakam.FutuhMisr,0350MuhammadKindi.FadailMisr,,,,,,,,,,,,,
170.171,ابليس,اهبط,لما,عمرو,بن,الله,عبد,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
168.169,واجلهم,صغارا,الناس,اكيس,غلب,لمن,عبيد,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,,,,,,,,,,,,,
317,لعمرو,عنه,الله,رضي,عفان,بن,عثمان,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.BadaicZuhur,,,,,,,,,,,,,
296.297,كثيرا,مالا,اري,عنه,الله,رضي,عثمان,0230IbnSacd.TabaqatKubra,0450AbuHasanMawardi.AhkamSultaniyya,0733Nuwayri.NihayatArab,0789IbnMuhammadKhuzaci.TakhrijDalalat,,,,,,,,,,,
730.731.732.733,قبل,كتابي,ادركك,ان,اليه,فكتب,عثمان,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,0733Nuwayri.NihayatArab,,,,,,,,,,,,
272,عزله,ما,بعد,العاص,بن,لعمرو,عثمان,0230IbnSacd.TabaqatKubra,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,
730.731.732.733,لجر,عمر,ان,الممنين,امير,يا,عثمان,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,0733Nuwayri.NihayatArab,,,,,,,,,,,,
224,البحر,فرس,النيل,عجاب,ومن,النيل,عجاب,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,
64.65,لا,مصرا,الشمس,وجاعل,زيد,بن,عدي,0460ShaykhTusi.Tibyan,0733Nuwayri.NihayatArab,0429AbuMansurThacalibi.Jawahir,0873AbuZaydThacalibi.JawahirHisan,,,,,,,,,,,
773,عقد,ولا,بعهد,لهم,سمعت,ما,عراك,0224QasimIbnSallam.Amwal,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,
914.915,ما,صدقوا,رجال,الممنين,من,وجل,عز,0733Nuwayri.NihayatArab,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,
706,عاد,حتي,منازل,قدرناه,والقمر,قدرته,عزت,0654SibtIbnJawzi.MiratZaman,0821Qalqashandi.SubhAcsha,,,,,,,,,,,,,
653.654,قد,فرعون,ساحر,بهمن,وكان,وماه,عشرون,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,
334.335.336,احلام,ان,اقليمون,له,ويقال,الكهان,عظيم,0596IbnWasifShah.MukhtasarCajaibDunya,0874IbnTaghribirdi.NujumZahira,0649MuhammadIdrisi.Anwar,0600PseudoMascudi.AkhbarZaman,0930IbnIyas.NuzhatUmam,,,,,,,,,,
566.567,عهدهم,في,ان,ذلك,لنا,ليس,عقبه,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,
134.135,الاقامه,الاخر,وعلي,السفر,اسم,احدهما,علي,0596IbnWasifShah.MukhtasarCajaibDunya,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,,,,,,,,,,,,
322,عنه,الله,رضي,طالب,ابي,بن,علي,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,
1642.1643.1644,عليه,الله,صلوات,طالب,ابي,بن,علي,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0279Baladhuri.AnsabAshraf,,,,,,,,,,,,
720,هاجر,يوم,من,طالب,ابي,بن,علي,0240IbnKhayyatCusfuri.Tarikh,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
64.65,لانها,خنور,ام,سميت,حمزه,بن,علي,0460ShaykhTusi.Tibyan,0733Nuwayri.NihayatArab,0429AbuMansurThacalibi.Jawahir,0873AbuZaydThacalibi.JawahirHisan,,,,,,,,,,,
780.781.782,الفسطاط,علي,الله,يد,فان,بالجماعه,عليكم,0257IbnCabdHakam.FutuhMisr,0346Mascudi.TanbihWaIshraf,0487AbuCubaydBakri.MasalikWaMamalik,,,,,,,,,,,,
1166,تتابعت,حينذ,من,والمنايا,البلايا,فان,عماره,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,
293.294.295,فصعد,ادري,لا,قال,هو,اطيب,عمر,0733Nuwayri.NihayatArab,0855BadrDinCayni.CumdatQari,0262CumarIbnShabba.TarikhMadina,0182AbuYusufYacqub.Kharaj,0279Baladhuri.AnsabAshraf,,,,,,,,,,
734,الفا,عشر,اثني,معك,ان,اعلم,عمر,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,,,,,,,,,,
1415,ان,المدينه,تاريخ,في,شيبه,بن,عمر,0257IbnCabdHakam.FutuhMisr,0821Qalqashandi.SubhAcsha,,,,,,,,,,,,,
1422,متي,للحسن,قيل,قال,شيبه,بن,عمر,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,
78.79,السلام,عليه,موسي,خرج,ميمون,بن,عمر,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,0346Mascudi.MurujDhahab,,,,,,,,,,,,
1382,الضرب,والتقليس,دعوهم,عنه,الله,رضي,عمر,0654SibtIbnJawzi.MiratZaman,,,,,,,,,,,,,,
1290.1291.1292.1293.1294,ان,قبل,فبعته,عنه,الله,رضي,عمر,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,0733Nuwayri.NihayatArab,,,,,,,,,,,,
1290.1291.1292.1293.1294,فقال,بد,لا,عنه,الله,رضي,عمر,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,0733Nuwayri.NihayatArab,,,,,,,,,,,,
1267.1268.1269,رضيت,ان,نعم,عنه,الله,رضي,عمر,0230IbnSacd.TabaqatKubra,0347IbnYunusSadafi.Tarikh,0470IbnMandaCabdRahman.Mustakhraj,,,,,,,,,,,,
1283.1284.1285.1286.1287,فلما,فافعل,نعم,عنه,الله,رضي,عمر,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,,,,,,,,,,
730.731.732.733,يسير,العاص,بن,عمرو,الي,كتبت,عمر,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,0733Nuwayri.NihayatArab,,,,,,,,,,,,
306,ابي,من,او,مني,كانت,لو,عمر,0182AbuYusufYacqub.Kharaj,0251IbnZanjawayh.Amwal,,,,,,,,,,,,,
1280.1281.1282,فتح,قد,الله,ان,عمرو,يا,عمر,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,,,,,,,,,,
735.736,صاحب,كان,وقد,اصحابي,واستشير,اخرج,عمرو,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,
