row_id,word_5,word_4,word_3,word_2,word_1,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15,cit,book_no,uri_other,word_start,word_end,extend,new_uri
502,الاسكندريه,فاما,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,
660.661,تم,فلما,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
537,كثر,فلما,الحكم,عبد,ابن,0596IbnWasifShah.MukhtasarCajaibDunya,,,,,,,,,,,,,,,,,,,,,
492.493.494.495,هزم,فلما,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
1719.1720,كتاب,في,الحكم,عبد,ابن,0360KushajimShacir.Diwan,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,
1560,فضا,كانت,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
566.567,عقبه,كتب,الحكم,عبد,ابن,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,
136,اغرق,لما,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
724.725,قدم,لما,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
87,كانت,لما,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
777.778.779,من,منهم,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,,,,
724.725,عمرو,واقر,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
94.95.96.97,رسوله,وامر,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,0327AbuBakrKharaiti.IctilalQulub,,,,,,,,,,,,,,,,,,,
1329,ذكر,وقد,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,,,
419,الذي,وكان,الحكم,عبد,ابن,0200YahyaIbnSalam.Tafsir,0369AbuShaykhIsbahani.Cuzma,,,,,,,,,,,,,,,,,,,,
568.569,الطاعون,وكان,الحكم,عبد,ابن,0463IbnCabdBarr.IsticabFiMacrifatAshab,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,
140.141.142.143.144,ثم,وكان,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,0626YaqutHamawi.MucjamBuldan,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,
1266,عمر,وكان,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
250.251.252.253.254,عمرو,وكان,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,0774IbnKathir.Bidaya,,,,,,,,,,,,,,,,,,,,
774.775.776,من,وكان,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,,,,
410,اغرق,ولما,الحكم,عبد,ابن,0600PseudoMascudi.AkhbarZaman,,,,,,,,,,,,,,,,,,,,,
201,فتح,ولما,الحكم,عبد,ابن,0626YaqutHamawi.MucjamBuldan,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,
238.239.240.425.426.427.462.463.464,ان,ويقال,الحكم,عبد,ابن,0487AbuCubaydBakri.MasalikWaMamalik,0600PseudoMascudi.AkhbarZaman,0257IbnCabdHakam.FutuhMisr,0276IbnQutaybaDinawari.MacaniKabir,0711IbnManzurIfriqi.LisanCarab,0997IbnCaliSibahiZadehBursawi.AwdahMasalik,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,0565AbuHamidGharnati.TuhfatAlbab,,,,,,,,,,,,,
1369,والدي,اخبرني,الظاهر,عبد,ابن,0615MuwaffaqDinShafici.MurshidZuwwar,,,,,,,,,,,,,,,,,,,,,
1179,الكافوري,البستان,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
378,الاحمر,الجبل,الظاهر,عبد,ابن,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,,
1152.1153,منسوبه,الجودريه,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
1037.1038,قريب,الحجر,الظاهر,عبد,ابن,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,,,,,,,,
1244,بالقاهره,الصاغه,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
1166,منسوبه,العطوفيه,الظاهر,عبد,ابن,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,,
907,هو,المحول,الظاهر,عبد,ابن,0588IbnMamun.AkhbarMisr,0845Maqrizi.Muqaffa',0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,
1113.1114,المعروفه,المنظره,الظاهر,عبد,ابن,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
1152.1153,منسوبه,الوزيريه,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
1627.1628,الافضل,ان,الظاهر,عبد,ابن,0748Dhahabi.SiyarAclamNubala',0748Dhahabi.TadhhibTahdhib,0748Dhahabi.TarikhIslam',0571IbnCasakir.TarikhDimashq,,,,,,,,,,,,,,,,,,
1236,عده,ان,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
1605,حشي,انه,الظاهر,عبد,ابن,0465IbnHawazinQushayri.RisalaQushayriyya,,,,,,,,,,,,,,,,,,,,,
1102,كان,انه,الظاهر,عبد,ابن,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
1169,ان,بلغني,الظاهر,عبد,ابن,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
1172,المصامده,حاره,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0821Qalqashandi.SubhAcsha,,,,,,,,,,,,,,,,,,,,
1236,الكافي,حمامي,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
1215,ابن,دار,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
1118,الذهب,دار,الظاهر,عبد,ابن,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
1100.1101,العلم,دار,الظاهر,عبد,ابن,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,
991,الفطره,دار,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
1102,السلسله,درب,الظاهر,عبد,ابن,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
1442,غير,سمعت,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
1295,مختصر,عن,الظاهر,عبد,ابن,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,,
1240,مسرور,فندق,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
885.891.1255,كتاب,في,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,0665AbuShama.Rawdatayn,,,,,,,,,,,,,,,,,,,
1166,لي,قال,الظاهر,عبد,ابن,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,,
1023,الخليفه,كان,الظاهر,عبد,ابن,0542IbnMunjibTajRiyasaIbnSayrafi.Afdaliyyat,0617IbnTuwayr.NuzhatMuqlatayn,,,,,,,,,,,,,,,,,,,,
1236,في,كان,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
944,قاعه,كان,الظاهر,عبد,ابن,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,,
1468,مكانه,كان,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
1566,دار,كانت,الظاهر,عبد,ابن,0681IbnKhallikan.WafayatAcyan,,,,,,,,,,,,,,,,,,,,,
1170.1171,للسودان,كانت,الظاهر,عبد,ابن,0597CimadDinKatibIsfahani.Diwan,0697IbnWasil.MufarrijKurub,,,,,,,,,,,,,,,,,,,,
1160,الروم,واختطت,الظاهر,عبد,ابن,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,,
1371,الكامل,والملك,الظاهر,عبد,ابن,0845Maqrizi.Suluk,,,,,,,,,,,,,,,,,,,,,
1126.1127,التاج,واما,الظاهر,عبد,ابن,0845Maqrizi.Muqaffa',0845Maqrizi.MusawwadatMawaciz,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,,,,,,
378,ابن,وجامع,الظاهر,عبد,ابن,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,,
1370,حكايه,وسمعت,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
1159,المعز,وكان,الظاهر,عبد,ابن,0681IbnKhallikan.WafayatAcyan,,,,,,,,,,,,,,,,,,,,,
1296,يخرج,وكان,الظاهر,عبد,ابن,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,,,
1602.1603,بني,ولما,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
1396,الذي,وهذا,الظاهر,عبد,ابن,0911Suyuti.HusnMuhadara,0911Suyuti.TawqHamama,,,,,,,,,,,,,,,,,,,,
1298,القنطره,وهذه,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,,
351,ان,اشياخه,عن,عفير,ابن,0626YaqutHamawi.MucjamBuldan,0649MuhammadIdrisi.Anwar,,,,,,,,,,,,,,,,,,,,
207.208,المتقدمين,القبط,عن,عفير,ابن,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
273,الابل,نهضت,فلما,عفير,ابن,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
572,العزيز,لعبد,كان,عفير,ابن,0350MuhammadKindi.WulatMisr,,,,,,,,,,,,,,,,,,,,,
351,الحكم,عبد,وابن,عفير,ابن,0626YaqutHamawi.MucjamBuldan,0649MuhammadIdrisi.Anwar,,,,,,,,,,,,,,,,,,,,
352.353.354.355,مشايخنا,يزل,ولم,عفير,ابن,0911Suyuti.HusnMuhadara',0911Suyuti.TuhfatKiram,0930IbnIyas.NuzhatUmam,0626YaqutHamawi.MucjamBuldan,0487AbuCubaydBakri.MucjamMaIstacjama,0649MuhammadIdrisi.Anwar,,,,,,,,,,,,,,,,
1541,وضع,من,اول,قتيبه,ابن,0548Shahrastani.MilalWaNihal,,,,,,,,,,,,,,,,,,,,,
64.65,الحديث,غراب,في,قتيبه,ابن,0460ShaykhTusi.Tibyan,0733Nuwayri.NihayatArab,0429AbuMansurThacalibi.Jawahir,0873AbuZaydThacalibi.JawahirHisan,,,,,,,,,,,,,,,,,,
172.173.174.780.781.782,غريب,كتاب,في,قتيبه,ابن,0257IbnCabdHakam.FutuhMisr,0368IbnQulawayh.KamilZiyarat,0930IbnIyas.NuzhatUmam,0346Mascudi.TanbihWaIshraf,0487AbuCubaydBakri.MasalikWaMamalik,,,,,,,,,,,,,,,,,
18,الربيع,ذلك,ومن,قتيبه,ابن,0276IbnQutaybaDinawari.AdabKatib,,,,,,,,,,,,,,,,,,,,,
574.575.576,المدبر,ابن,وجه,قديد,ابن,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,
217.218.219.220,الشمس,الي,انظر,قلاقس,ابن,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,0850ShihabDinIbshihi.Mustatraf,0613CaliIbnZafir.GharaibTanbihat,0528HakamIbnAbiSalt.Diwan,0681IbnKhallikan.WafayatAcyan,,,,,,,,,,,,,,,,
462.463.464,ومنزل,ابيات,من,قلاقس,ابن,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,0565AbuHamidGharnati.TuhfatAlbab,,,,,,,,,,,,,,,,,,
570,لحلوان,سقيا,الرقيات,قيس,ابن,0350MuhammadKindi.WulatMisr,,,,,,,,,,,,,,,,,,,,,
1447,في,الله,رحمه,كثير,ابن,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,,,
106.107.108,تلك,ان,بلغني,لهيعه,ابن,0814IbnZayyat.KawakibSayyara,0930IbnIyas.BadaicZuhur',0930IbnIyas.NuzhatUmam,0911Suyuti.HusnMuhadara,0600PseudoMascudi.AkhbarZaman,,,,,,,,,,,,,,,,,
273,بن,عمرو,جبي,لهيعه,ابن,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
502,جزيه,عمرو,جبي,لهيعه,ابن,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,
793,بن,الحرث,عن,لهيعه,ابن,0350MuhammadKindi.WulatMisr,,,,,,,,,,,,,,,,,,,,,
773,بن,الصلت,عن,لهيعه,ابن,0224QasimIbnSallam.Amwal,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,
770.771.772,الله,عبد,عن,لهيعه,ابن,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,0227IbnMansurKhurasani.Sunan,0227IbnMansurKhurasani.TafsirMinSunanSacid',0911Suyuti.HusnMuhadara,0224QasimIbnSallam.Amwal,,,,,,,,,,,,,,,,
753.754.755.756,بن,يحيي,عن,لهيعه,ابن,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
1431.1432,بن,يزيد,عن,لهيعه,ابن,0257IbnCabdHakam.FutuhMisr,0911Suyuti.JamicKabir,,,,,,,,,,,,,,,,,,,,
1416,دوي,لاذانهم,فكان,لهيعه,ابن,0347IbnYunusSadafi.Tarikh,,,,,,,,,,,,,,,,,,,,,
273,في,الديوان,كان,لهيعه,ابن,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
423.424,وقال,كالمغار,والاحياد,لهيعه,ابن,0257IbnCabdHakam.FutuhMisr,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,
374.375.376.377,بين,ما,والمقطم,لهيعه,ابن,0487AbuCubaydBakri.MasalikWaMamalik,0615MuwaffaqDinShafici.MurshidZuwwar,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,0692IbnCabdZahir.RawdaBahiyya,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,
419,ويقال,روم,واهلها,لهيعه,ابن,0200YahyaIbnSalam.Tafsir,0369AbuShaykhIsbahani.Cuzma,,,,,,,,,,,,,,,,,,,,
423.424,وجد,انه,وبلغني,لهيعه,ابن,0257IbnCabdHakam.FutuhMisr,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,
510.511,عمرو,كان,وقد,لهيعه,ابن,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
496.497.498,الاسكندريه,فتح,وهو,لهيعه,ابن,0257IbnCabdHakam.FutuhMisr,0241IbnHanbal.Zuhd,,,,,,,,,,,,,,,,,,,,
723,انتقال,ان,الله,ماشا,ابن,0360HamzaIsfahani.TarikhSini,,,,,,,,,,,,,,,,,,,,,
1093,الملك,ست,ان,ميسر,ابن,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,,
305,ان,تاريخه,في,ميسر,ابن,0630IbnAthirCizzDin.LubabFiTahdhibAnsab,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
1030.1031.1032.1139.1140,سنه,حوادث,في,ميسر,ابن,0588IbnMamun.AkhbarMisr,0677IbnMuyassar.AkhbarMisr,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
1315,عاده,من,كان,ميسر,ابن,0764IbnShakirKutubi.FawatWafayat,0764Safadi.WafiBiWafayat',0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,
1110,بناها,المنظره,هذه,ميسر,ابن,0617IbnTuwayr.NuzhatMuqlatayn,,,,,,,,,,,,,,,,,,,,,
969,بن,الافضل,وعمل,ميسر,ابن,0460Anonymous.DhakhairTuhaf,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,
280.281.282.283,بن,الافضل,وامر,ميسره,ابن,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,
106.107.108,كان,انه,المصري,نصر,ابن,0814IbnZayyat.KawakibSayyara,0930IbnIyas.BadaicZuhur',0930IbnIyas.NuzhatUmam,0911Suyuti.HusnMuhadara,0600PseudoMascudi.AkhbarZaman,,,,,,,,,,,,,,,,,
881,العباس,بنو,تقول,هان,ابن,0845Maqrizi.Muqaffa,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,,,,
134.135,سوريد,ان,شاه,وصف,ابن,0596IbnWasifShah.MukhtasarCajaibDunya,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
641.642,ملك,ثم,شاه,وصيف,ابن,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,0600KatibMarrakushi.Istibsar,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,,,,,,
628,بن,سدان,شاه,وصيف,ابن,0845Maqrizi.DurarCuqud,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
236.237,بن,طلما,شاه,وصيف,ابن,0600PseudoMascudi.AkhbarZaman,0736IbnDawadari.KanzDurar,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,
846,اخبار,في,شاه,وصيف,ابن,0487AbuCubaydBakri.MasalikWaMamalik,,,,,,,,,,,,,,,,,,,,,
619,اكبر,كان,شاه,وصيف,ابن,0596IbnWasifShah.MukhtasarCajaibDunya,0600PseudoMascudi.AkhbarZaman,,,,,,,,,,,,,,,,,,,,
1700,كهنه,كانت,شاه,وصيف,ابن,0487AbuCubaydBakri.MasalikWaMamalik,0600PseudoMascudi.AkhbarZaman,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,
236.237,الملك,ندارس,شاه,وصيف,ابن,0600PseudoMascudi.AkhbarZaman,0736IbnDawadari.KanzDurar,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,
406,قيل,وانما,شاه,وصيف,ابن,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,,,
405,اخوه,وقام,شاه,وصيف,ابن,0487AbuCubaydBakri.MasalikWaMamalik,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,,
458.459,ذكر,وقد,شاه,وصيف,ابن,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,0596IbnWasifShah.MukhtasarCajaibDunya,,,,,,,,,,,,,,,,,,,
611,كان,وقد,شاه,وصيف,ابن,0548Shahrastani.MilalWaNihal,0727ShamsDinDimashqi.NukhbatDahr,,,,,,,,,,,,,,,,,,,,
516,اتريب,وكان,شاه,وصيف,ابن,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,,,
638,الوليد,وكان,شاه,وصيف,ابن,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,,
627,في,وكان,شاه,وصيف,ابن,0596IbnWasifShah.MukhtasarCajaibDunya,,,,,,,,,,,,,,,,,,,,,
382.383,قد,وكان,شاه,وصيف,ابن,0487AbuCubaydBakri.MasalikWaMamalik,0855BadrDinCayni.SayfMuhannad,0930IbnIyas.BadaicZuhur',0930IbnIyas.NuzhatUmam,0600PseudoMascudi.AkhbarZaman,,,,,,,,,,,,,,,,,
416.417.418,العماره,وكانت,شاه,وصيف,ابن,0600KatibMarrakushi.Istibsar,0733Nuwayri.NihayatArab,0487AbuCubaydBakri.MasalikWaMamalik,,,,,,,,,,,,,,,,,,,
80.81.98,بن,يحيي,اخبرني,وهب,ابن,0350MuhammadKindi.FadailMisr,0874IbnTaghribirdi.NujumZahira,0733Nuwayri.NihayatArab,0257IbnCabdHakam.FutuhMisr,0783IbnHadida.MisbahMudi,,,,,,,,,,,,,,,,,
691,في,النار,بردت,وهب,ابن,0538JarAllahZamakhshari.RabicAbrar,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
74.75.76,لهيعه,ابن,فاخبرني,وهب,ابن,0257IbnCabdHakam.FutuhMisr,0783IbnHadida.MisbahMudi,0911Suyuti.HusnMuhadara,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,,,,,,
760.761.762.763.764,عن,حديثه,في,وهب,ابن,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,,
1429.1430,بن,شريك,واخبرني,وهب,ابن,0257IbnCabdHakam.FutuhMisr,0725HasanCabbasi.AtharUwal,0911Suyuti.JamicKabir,,,,,,,,,,,,,,,,,,,
568.569,سنه,بمصر,توفي,يونس,ابن,0463IbnCabdBarr.IsticabFiMacrifatAshab,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,
1328,الله,عبد,عن,يونس,ابن,0128IbnAbiHabibMisri.AhadithYazid,0347IbnYunusSadafi.Tarikh,,,,,,,,,,,,,,,,,,,,
66.67.68,الله,قول,في,يونس,ابن,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
558.559,الحارث,بن,قيس,يونس,ابن,0347IbnYunusSadafi.Tarikh,0930IbnIyas.NuzhatUmam,0350MuhammadKindi.FadailMisr,,,,,,,,,,,,,,,,,,,
1514,بن,اسماعيل,وقدم,يونس,ابن,0347IbnYunusSadafi.Tarikh,,,,,,,,,,,,,,,,,,,,,
1652.1653.1654,والله,زيد,بن,يحيي,ابنه,0310Tabari.Tarikh,0421Miskawayh.Tajarib,0630IbnAthirCizzDin.Kamil,,,,,,,,,,,,,,,,,,,
699,المعتضد,لي,فقال,احمد,ابو,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,,
1627.1628,زيد,رايت,السبيعي,اسحاق,ابو,0748Dhahabi.SiyarAclamNubala',0748Dhahabi.TadhhibTahdhib,0748Dhahabi.TarikhIslam',0571IbnCasakir.TarikhDimashq,,,,,,,,,,,,,,,,,,
513.514,كتاب,في,المخزومي,الحسن,ابو,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
547.548,البجه,فاما,المسعودي,الحسن,ابو,0346Mascudi.MurujDhahab,,,,,,,,,,,,,,,,,,,,,
50.51.52.381.403.532,كتاب,في,المسعودي,الحسن,ابو,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,0600PseudoMascudi.AkhbarZaman,0596IbnWasifShah.MukhtasarCajaibDunya,0749IbnFadlAllahCumari.MasalikAbsar,0930IbnIyas.NuzhatUmam,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,,,
341,كتابه,في,المسعودي,الحسن,ابو,0600PseudoMascudi.AkhbarZaman,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
343,مروج,في,المسعودي,الحسن,ابو,0385IbnNadim.Fihrist,,,,,,,,,,,,,,,,,,,,,
666,الحسين,بن,علي,الحسن,ابو,0600PseudoMascudi.AkhbarZaman,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,,,
164.870,رضوان,بن,علي,الحسن,ابو,0930IbnIyas.NuzhatUmam,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
310.311.312,محمد,بن,علي,الحسن,ابو,0224QasimIbnSallam.Amwal,0852IbnHajarCasqalani.JawabJalil,0450AbuHasanMawardi.AhkamSultaniyya,0450AbuHasanMawardi.HawiKabir',,,,,,,,,,,,,,,,,,
217.218.219.220,الوزير,بن,محمد,الحسن,ابو,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,0850ShihabDinIbshihi.Mustatraf,0613CaliIbnZafir.GharaibTanbihat,0528HakamIbnAbiSalt.Diwan,0681IbnKhallikan.WafayatAcyan,,,,,,,,,,,,,,,,
697,بن,الله,عبد,الحسين,ابو,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,,
1315,وخطب,دحيه,بن,الخطاب,ابو,0764IbnShakirKutubi.FawatWafayat,0764Safadi.WafiBiWafayat',0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,
1446,مسلم,ابو,حدثني,الخير,ابو,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,,,,,
352.353.354.355,كتاب,في,البيروتي,الريحان,ابو,0911Suyuti.HusnMuhadara',0911Suyuti.TuhfatKiram,0930IbnIyas.NuzhatUmam,0626YaqutHamawi.MucjamBuldan,0487AbuCubaydBakri.MucjamMaIstacjama,0649MuhammadIdrisi.Anwar,,,,,,,,,,,,,,,,
46.47.700,احمد,بن,محمد,الريحان,ابو,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,0440AbuRayhanBiruni.AtharBaqiya,,,,,,,,,,,,,,,,,,,
519.520,كان,انه,الطبيب,السري,ابو,0487AbuCubaydBakri.MasalikWaMamalik,0600KatibMarrakushi.Istibsar,0900IbnCabdMuncimHimyari.RawdMictar,,,,,,,,,,,,,,,,,,,
352.353.354.355,رسالته,في,الاندلسي,الصلت,ابو,0911Suyuti.HusnMuhadara',0911Suyuti.TuhfatKiram,0930IbnIyas.NuzhatUmam,0626YaqutHamawi.MucjamBuldan,0487AbuCubaydBakri.MucjamMaIstacjama,0649MuhammadIdrisi.Anwar,,,,,,,,,,,,,,,,
