,Unnamed: 0.1,Unnamed: 0,uri,ms,origin,origin_prev_ms
2569,14,,0454Qudaci,132,0930IbnIyas.NuzhatUmam.70,True
209,209,243.0,0257IbnCabdHakam.FutuhMisr,160,self,False
3812,1,,0257IbnCabdHakam.FutuhMisr,160,0626YaqutHamawi.MucjamBuldan.1696,False
3816,5,,0257IbnCabdHakam.FutuhMisr,160,0911Suyuti.HusnMuhadara.28,False
3817,6,,0257IbnCabdHakam.FutuhMisr,160,0930IbnIyas.NuzhatUmam.94,False
3821,10,,0257IbnCabdHakam.FutuhMisr,160,0911Suyuti.HusnMuhadara.26,True
3822,11,,0257IbnCabdHakam.FutuhMisr,160,0930IbnIyas.NuzhatUmam.93,True
3823,12,,0257IbnCabdHakam.FutuhMisr,160,0930IbnIyas.NuzhatUmam.94,True
3813,2,,0387IbnZulaq,160,0626YaqutHamawi.MucjamBuldan.1696,False
3814,3,,0387IbnZulaq,160,0664IbnTawus.MalahimWaFitan.136,False
3815,4,,0387IbnZulaq,160,0664IbnTawus.Tashrif.136,False
214,214,248.0,0257IbnCabdHakam.FutuhMisr,173,self,False
3080,1,,0257IbnCabdHakam.FutuhMisr,173,0634AbuRabicHimyari.Iktifa.1005,False
3081,2,,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.85,False
3082,3,,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.98,False
3083,4,,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.380,False
3088,9,,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.97,True
215,215,249.0,0257IbnCabdHakam.FutuhMisr,174,self,False
1127,1,,0257IbnCabdHakam.FutuhMisr,174,0911Suyuti.HusnMuhadara.98,False
1129,3,,0257IbnCabdHakam.FutuhMisr,174,0911Suyuti.HusnMuhadara.97,True
1130,4,,0257IbnCabdHakam.FutuhMisr,174,0911Suyuti.HusnMuhadara.98,True
216,216,250.0,0257IbnCabdHakam.FutuhMisr,175,self,False
2281,1,,0257IbnCabdHakam.FutuhMisr,175,0634AbuRabicHimyari.Iktifa.1010,False
2283,3,,0257IbnCabdHakam.FutuhMisr,175,0911Suyuti.HusnMuhadara.108,False
2284,4,,0257IbnCabdHakam.FutuhMisr,175,0911Suyuti.HusnMuhadara.98,True
2285,5,,0257IbnCabdHakam.FutuhMisr,175,0911Suyuti.HusnMuhadara.107,True
3389,0,,0151IbnIshaq.Sira,307,0427AbuIshaqThaclabi.KashfWaBayan.2351,False
3390,1,,0151IbnIshaq.Sira,307,0437MakkiIbnHammushQaysi.Hidaya.1904,False
3391,2,,0151IbnIshaq.Sira,307,0510IbnMascudBaghawi.Tafsir.1921,False
3396,7,,0151IbnIshaq.Sira,307,0880IbnCadilHanbali.LubabFiCulumKitab.7078,False
3401,12,,0151IbnIshaq.Sira,307,0977KhatibShirbini.SirajMunir.2355,False
3403,14,,0151IbnIshaq.Sira,307,0783IbnHadida.MisbahMudi.215,True
3392,3,,0454Qudaci,307,0626YaqutHamawi.MucjamBuldan.2995,False
3394,5,,0454Qudaci,307,0814IbnZayyat.KawakibSayyara.6,False
3402,13,,0454Qudaci,307,0626YaqutHamawi.MucjamBuldan.3164,True
3937,2,,0151IbnIshaq.Sira,336,0845Maqrizi.KhabarCanBashar.924,True
3938,3,,0151IbnIshaq.Sira,336,0845Maqrizi.KhabarCanBashar.927,True
3939,4,,0151IbnIshaq.Sira,336,0845Maqrizi.KhabarCanBashar.2245,True
1037,0,,0151IbnIshaq.Sira,337,0213IbnHisham.SiraNabawiyya.178,False
1038,1,,0151IbnIshaq.Sira,337,0338AbuJacfarNahhas.MacaniQuran.479,False
1039,2,,0151IbnIshaq.Sira,337,0369AbuShaykhIsbahani.Cuzma.284,False
1040,3,,0151IbnIshaq.Sira,337,0535QawwamSunna.DalailNubuwwa.216,False
1041,4,,0151IbnIshaq.Sira,337,0581AbuQasimSuhayli.RawdUnuf.465,False
1043,6,,0151IbnIshaq.Sira,337,0213IbnHisham.SiraNabawiyya.177,True
1046,9,,0151IbnIshaq.Sira,337,0845Maqrizi.KhabarCanBashar.924,True
1047,10,,0151IbnIshaq.Sira,337,0845Maqrizi.KhabarCanBashar.927,True
1048,11,,0151IbnIshaq.Sira,337,0845Maqrizi.KhabarCanBashar.2245,True
229,229,263.0,0257IbnCabdHakam.FutuhMisr,338,self,False
1971,0,,0257IbnCabdHakam.FutuhMisr,338,0911Suyuti.HusnMuhadara.57,False
1972,1,,0257IbnCabdHakam.FutuhMisr,338,0930IbnIyas.NuzhatUmam.146,False
1978,7,,0257IbnCabdHakam.FutuhMisr,338,0911Suyuti.HusnMuhadara.56,True
233,233,267.0,0257IbnCabdHakam.FutuhMisr,362,self,False
3765,0,,0257IbnCabdHakam.FutuhMisr,362,0634AbuRabicHimyari.Iktifa.973,False
3767,2,,0257IbnCabdHakam.FutuhMisr,362,0930IbnIyas.BadaicZuhur.73,False
3766,1,,0454Qudaci,362,0821Qalqashandi.SubhAcsha.904,False
3769,4,,0454Qudaci,362,0930IbnIyas.NuzhatUmam.150,False
3775,10,,0454Qudaci,362,0930IbnIyas.NuzhatUmam.28,True
235,235,269.0,0257IbnCabdHakam.FutuhMisr,364,self,False
3194,0,,0257IbnCabdHakam.FutuhMisr,364,0911Suyuti.HusnMuhadara.63,False
3195,1,,0257IbnCabdHakam.FutuhMisr,364,0930IbnIyas.BadaicZuhur.73,False
3198,4,,0257IbnCabdHakam.FutuhMisr,364,0634AbuRabicHimyari.Iktifa.973,True
1744,3,,0230IbnSacd.TabaqatKubra,375,0748Dhahabi.TarikhIslam.1237,False
1745,4,,0230IbnSacd.TabaqatKubra,375,0748Dhahabi.TarikhIslam.1396,False
1753,12,,0230IbnSacd.TabaqatKubra,375,0654SibtIbnJawzi.MiratZaman.3234,True
1757,16,,0230IbnSacd.TabaqatKubra,375,0748Dhahabi.TarikhIslam.1395,True
1750,9,,0255Jahiz.Hayawan,375,0413AbuIshaqHusri.JamcJawahir.69,True
1752,11,,0255Jahiz.Hayawan,375,0562IbnHamdun.TadhkiraHamduniyya.478,True
1759,18,,0255Jahiz.Hayawan,375,0808MuhammadDamiri.HayatHayawanKubra.1347,True
240,240,274.0,0257IbnCabdHakam.FutuhMisr,377,self,False
2534,0,,0257IbnCabdHakam.FutuhMisr,377,0911Suyuti.HusnMuhadara.81,False
2535,1,,0257IbnCabdHakam.FutuhMisr,377,0911Suyuti.HusnMuhadara.82,False
2536,2,,0257IbnCabdHakam.FutuhMisr,377,0930IbnIyas.BadaicZuhur.79,False
2538,4,,0257IbnCabdHakam.FutuhMisr,377,0911Suyuti.HusnMuhadara.81,True
241,241,275.0,0257IbnCabdHakam.FutuhMisr,378,self,False
933,0,,0257IbnCabdHakam.FutuhMisr,378,0733Nuwayri.NihayatArab.4148,False
934,1,,0257IbnCabdHakam.FutuhMisr,378,0911Suyuti.HusnMuhadara.82,False
935,2,,0257IbnCabdHakam.FutuhMisr,378,0911Suyuti.HusnMuhadara.81,True
242,242,276.0,0257IbnCabdHakam.FutuhMisr,379,self,False
2269,0,,0257IbnCabdHakam.FutuhMisr,379,0733Nuwayri.NihayatArab.4148,False
2271,2,,0257IbnCabdHakam.FutuhMisr,379,0911Suyuti.HusnMuhadara.82,True
243,243,277.0,0257IbnCabdHakam.FutuhMisr,380,self,False
3595,0,,0257IbnCabdHakam.FutuhMisr,380,0733Nuwayri.NihayatArab.4148,False
3597,2,,0257IbnCabdHakam.FutuhMisr,380,0733Nuwayri.NihayatArab.4148,True
3600,5,,0257IbnCabdHakam.FutuhMisr,380,0911Suyuti.HusnMuhadara.82,True
245,245,279.0,0257IbnCabdHakam.FutuhMisr,382,self,False
1889,1,,0257IbnCabdHakam.FutuhMisr,382,0911Suyuti.HusnMuhadara.89,False
1892,4,,0257IbnCabdHakam.FutuhMisr,382,0911Suyuti.HusnMuhadara.88,True
246,246,280.0,0257IbnCabdHakam.FutuhMisr,383,self,False
1224,1,,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.89,False
1225,2,,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.109,False
1227,4,,0257IbnCabdHakam.FutuhMisr,383,0634AbuRabicHimyari.Iktifa.1005,True
1228,5,,0257IbnCabdHakam.FutuhMisr,383,0634AbuRabicHimyari.Iktifa.1008,True
1230,7,,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.88,True
1231,8,,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.108,True
1232,9,,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.110,True
247,247,281.0,0257IbnCabdHakam.FutuhMisr,384,self,False
3579,0,,0257IbnCabdHakam.FutuhMisr,384,0634AbuRabicHimyari.Iktifa.1010,False
3580,1,,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.109,False
3581,2,,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.110,False
3582,3,,0257IbnCabdHakam.FutuhMisr,384,0634AbuRabicHimyari.Iktifa.1008,True
3584,5,,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.108,True
3585,6,,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.109,True
248,248,282.0,0257IbnCabdHakam.FutuhMisr,385,self,False
2085,1,,0257IbnCabdHakam.FutuhMisr,385,0634AbuRabicHimyari.Iktifa.1010,False
2086,2,,0257IbnCabdHakam.FutuhMisr,385,0634AbuRabicHimyari.Iktifa.1011,False
2088,4,,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.108,False
2089,5,,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.109,False
2090,6,,0257IbnCabdHakam.FutuhMisr,385,0634AbuRabicHimyari.Iktifa.1010,True
2092,8,,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.107,True
2093,9,,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.108,True
2094,10,,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.110,True
249,249,283.0,0257IbnCabdHakam.FutuhMisr,386,self,False
2182,0,,0257IbnCabdHakam.FutuhMisr,386,0634AbuRabicHimyari.Iktifa.1020,False
2183,1,,0257IbnCabdHakam.FutuhMisr,386,0911Suyuti.HusnMuhadara.110,False
2184,2,,0257IbnCabdHakam.FutuhMisr,386,0911Suyuti.HusnMuhadara.109,True
250,250,284.0,0257IbnCabdHakam.FutuhMisr,387,self,False
2953,0,,0257IbnCabdHakam.FutuhMisr,387,0634AbuRabicHimyari.Iktifa.1011,False
2954,1,,0257IbnCabdHakam.FutuhMisr,387,0634AbuRabicHimyari.Iktifa.1020,False
2955,2,,0257IbnCabdHakam.FutuhMisr,387,0634AbuRabicHimyari.Iktifa.1010,True
2956,3,,0257IbnCabdHakam.FutuhMisr,387,0911Suyuti.HusnMuhadara.110,True
251,251,285.0,0257IbnCabdHakam.FutuhMisr,388,self,False
1423,1,,0257IbnCabdHakam.FutuhMisr,388,0911Suyuti.HusnMuhadara.57,False
1426,4,,0257IbnCabdHakam.FutuhMisr,388,0930IbnIyas.NuzhatUmam.156,False
1430,8,,0257IbnCabdHakam.FutuhMisr,388,0911Suyuti.HusnMuhadara.56,True
255,255,289.0,0257IbnCabdHakam.FutuhMisr,471,self,False
3513,0,,0257IbnCabdHakam.FutuhMisr,471,0911Suyuti.HusnMuhadara.92,False
3514,1,,0257IbnCabdHakam.FutuhMisr,471,0911Suyuti.HusnMuhadara.91,True
258,258,292.0,0257IbnCabdHakam.FutuhMisr,477,self,False
2530,1,,0257IbnCabdHakam.FutuhMisr,477,0911Suyuti.HusnMuhadara.386,False
2532,3,,0257IbnCabdHakam.FutuhMisr,477,0911Suyuti.HusnMuhadara.385,True
262,262,296.0,0257IbnCabdHakam.FutuhMisr,559,self,False
3836,0,,0257IbnCabdHakam.FutuhMisr,559,0911Suyuti.HusnMuhadara.23,False
3838,2,,0257IbnCabdHakam.FutuhMisr,559,0911Suyuti.HusnMuhadara.22,True
263,263,297.0,0257IbnCabdHakam.FutuhMisr,560,self,False
3892,0,,0257IbnCabdHakam.FutuhMisr,560,0911Suyuti.HusnMuhadara.23,False
3893,1,,0257IbnCabdHakam.FutuhMisr,560,0911Suyuti.HusnMuhadara.22,True
3894,2,,0257IbnCabdHakam.FutuhMisr,560,0911Suyuti.HusnMuhadara.23,True
264,264,298.0,0257IbnCabdHakam.FutuhMisr,561,self,False
2617,1,,0257IbnCabdHakam.FutuhMisr,561,0911Suyuti.HusnMuhadara.25,False
2619,3,,0257IbnCabdHakam.FutuhMisr,561,0911Suyuti.HusnMuhadara.23,True
265,265,299.0,0257IbnCabdHakam.FutuhMisr,562,self,False
1624,0,,0257IbnCabdHakam.FutuhMisr,562,0911Suyuti.HusnMuhadara.25,False
1625,1,,0257IbnCabdHakam.FutuhMisr,562,0911Suyuti.HusnMuhadara.26,False
1626,2,,0257IbnCabdHakam.FutuhMisr,562,0911Suyuti.HusnMuhadara.25,True
266,266,300.0,0257IbnCabdHakam.FutuhMisr,563,self,False
1084,0,,0257IbnCabdHakam.FutuhMisr,563,0911Suyuti.HusnMuhadara.26,False
1085,1,,0257IbnCabdHakam.FutuhMisr,563,0930IbnIyas.NuzhatUmam.205,False
1087,3,,0257IbnCabdHakam.FutuhMisr,563,0911Suyuti.HusnMuhadara.25,True
267,267,301.0,0257IbnCabdHakam.FutuhMisr,569,self,False
2788,1,,0257IbnCabdHakam.FutuhMisr,569,0911Suyuti.HusnMuhadara.97,False
2792,5,,0257IbnCabdHakam.FutuhMisr,569,0930IbnIyas.NuzhatUmam.205,True
272,272,306.0,0257IbnCabdHakam.FutuhMisr,659,self,False
3715,1,,0257IbnCabdHakam.FutuhMisr,659,0634AbuRabicHimyari.Iktifa.978,False
3716,2,,0257IbnCabdHakam.FutuhMisr,659,0733Nuwayri.NihayatArab.4137,False
3719,5,,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.87,False
3720,6,,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.70,True
3721,7,,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.86,True
3722,8,,0257IbnCabdHakam.FutuhMisr,659,0930IbnIyas.BadaicZuhur.73,True
3714,0,,0350MuhammadKindi.WulatMisr,659,0626YaqutHamawi.MucjamBuldan.2386,False
3717,3,,0350MuhammadKindi.WulatMisr,659,0845Maqrizi.Muqaffa.1486,False
3718,4,,0350MuhammadKindi.WulatMisr,659,0911Suyuti.HusnMuhadara.87,False
273,273,307.0,0257IbnCabdHakam.FutuhMisr,660,self,False
2705,0,,0257IbnCabdHakam.FutuhMisr,660,0634AbuRabicHimyari.Iktifa.980,False
2706,1,,0257IbnCabdHakam.FutuhMisr,660,0634AbuRabicHimyari.Iktifa.978,True
274,274,308.0,0257IbnCabdHakam.FutuhMisr,661,self,False
1941,0,,0257IbnCabdHakam.FutuhMisr,661,0634AbuRabicHimyari.Iktifa.980,False
1942,1,,0257IbnCabdHakam.FutuhMisr,661,0733Nuwayri.NihayatArab.4137,False
1943,2,,0257IbnCabdHakam.FutuhMisr,661,0634AbuRabicHimyari.Iktifa.980,True
1944,3,,0257IbnCabdHakam.FutuhMisr,661,0733Nuwayri.NihayatArab.4137,True
275,275,309.0,0257IbnCabdHakam.FutuhMisr,662,self,False
3761,0,,0257IbnCabdHakam.FutuhMisr,662,0634AbuRabicHimyari.Iktifa.980,True
3762,1,,0257IbnCabdHakam.FutuhMisr,662,0733Nuwayri.NihayatArab.4137,True
283,283,317.0,0257IbnCabdHakam.FutuhMisr,670,self,False
2431,0,,0257IbnCabdHakam.FutuhMisr,670,0634AbuRabicHimyari.Iktifa.978,False
2432,1,,0257IbnCabdHakam.FutuhMisr,670,0911Suyuti.HusnMuhadara.88,False
2435,4,,0257IbnCabdHakam.FutuhMisr,670,0911Suyuti.HusnMuhadara.87,True
284,284,318.0,0257IbnCabdHakam.FutuhMisr,671,self,False
2910,3,,0257IbnCabdHakam.FutuhMisr,671,0874IbnTaghribirdi.NujumZahira.15,False
2912,5,,0257IbnCabdHakam.FutuhMisr,671,0733Nuwayri.NihayatArab.4148,True
2913,6,,0257IbnCabdHakam.FutuhMisr,671,0911Suyuti.HusnMuhadara.82,True
285,285,319.0,0257IbnCabdHakam.FutuhMisr,672,self,False
2454,3,,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.85,False
2455,4,,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.86,False
2457,6,,0257IbnCabdHakam.FutuhMisr,672,0930IbnIyas.NuzhatUmam.175,False
2459,8,,0257IbnCabdHakam.FutuhMisr,672,0733Nuwayri.NihayatArab.4148,True
2461,10,,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.85,True
2451,0,,0458Bayhaqi,672,0571IbnCasakir.TarikhDimashq.510,False
2452,1,,0458Bayhaqi,672,0748Dhahabi.Muhadhdhab.2119,False
2460,9,,0458Bayhaqi,672,0748Dhahabi.Muhadhdhab.2118,True
286,286,320.0,0257IbnCabdHakam.FutuhMisr,673,self,False
1511,2,,0257IbnCabdHakam.FutuhMisr,673,0911Suyuti.HusnMuhadara.85,False
1512,3,,0257IbnCabdHakam.FutuhMisr,673,0911Suyuti.HusnMuhadara.86,False
1520,11,,0257IbnCabdHakam.FutuhMisr,673,0911Suyuti.HusnMuhadara.85,True
1509,0,,0209AbuCubayda,673,0240IbnKhayyatCusfuri.Tarikh.62,False
1514,5,,0209AbuCubayda,673,0240IbnKhayyatCusfuri.Tarikh.61,True
1515,6,,0209AbuCubayda,673,0240IbnKhayyatCusfuri.Tarikh.62,True
1518,9,,0209AbuCubayda,673,0748Dhahabi.SiyarAclamNubala.800,True
287,287,321.0,0257IbnCabdHakam.FutuhMisr,674,self,False
1323,1,,0257IbnCabdHakam.FutuhMisr,674,0874IbnTaghribirdi.NujumZahira.15,False
1325,3,,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.86,False
1326,4,,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.91,False
1327,5,,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.85,True
1328,6,,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.90,True
288,288,322.0,0257IbnCabdHakam.FutuhMisr,675,self,False
3107,0,,0257IbnCabdHakam.FutuhMisr,675,0634AbuRabicHimyari.Iktifa.1008,False
3108,1,,0257IbnCabdHakam.FutuhMisr,675,0658IbnAbbar.HullaSiyara.6,False
3109,2,,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.90,False
3110,3,,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.91,False
3112,5,,0257IbnCabdHakam.FutuhMisr,675,0634AbuRabicHimyari.Iktifa.1007,True
3116,9,,0257IbnCabdHakam.FutuhMisr,675,0874IbnTaghribirdi.NujumZahira.15,True
3118,11,,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.89,True
3119,12,,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.90,True
290,290,324.0,0257IbnCabdHakam.FutuhMisr,1421,self,False
1934,0,,0257IbnCabdHakam.FutuhMisr,1421,0911Suyuti.HusnMuhadara.103,False
1935,1,,0257IbnCabdHakam.FutuhMisr,1421,0911Suyuti.HusnMuhadara.102,True
291,291,325.0,0257IbnCabdHakam.FutuhMisr,1422,self,False
2307,1,,0257IbnCabdHakam.FutuhMisr,1422,0911Suyuti.HusnMuhadara.104,False
2309,3,,0257IbnCabdHakam.FutuhMisr,1422,0911Suyuti.HusnMuhadara.103,True
293,293,327.0,0257IbnCabdHakam.FutuhMisr,1433,self,False
2066,0,,0257IbnCabdHakam.FutuhMisr,1433,0911Suyuti.HusnMuhadara.106,False
2067,1,,0257IbnCabdHakam.FutuhMisr,1433,0911Suyuti.HusnMuhadara.107,False
2068,2,,0257IbnCabdHakam.FutuhMisr,1433,0911Suyuti.HusnMuhadara.106,True
294,294,328.0,0257IbnCabdHakam.FutuhMisr,1434,self,False
1912,9,,0257IbnCabdHakam.FutuhMisr,1434,0911Suyuti.HusnMuhadara.107,False
1913,10,,0257IbnCabdHakam.FutuhMisr,1434,0911Suyuti.HusnMuhadara.108,False
1914,11,,0257IbnCabdHakam.FutuhMisr,1434,0911Suyuti.HusnMuhadara.106,True
1915,12,,0257IbnCabdHakam.FutuhMisr,1434,0911Suyuti.HusnMuhadara.107,True
1904,1,,0350MuhammadKindi.WulatMisr,1434,0626YaqutHamawi.MucjamBuldan.1214,False
1906,3,,0350MuhammadKindi.WulatMisr,1434,0821Qalqashandi.SubhAcsha.890,False
1910,7,,0350MuhammadKindi.WulatMisr,1434,0874IbnTaghribirdi.NujumZahira.777,False
296,296,330.0,0257IbnCabdHakam.FutuhMisr,1436,self,False
1116,9,,0257IbnCabdHakam.FutuhMisr,1436,0911Suyuti.HusnMuhadara.107,False
1117,10,,0257IbnCabdHakam.FutuhMisr,1436,0911Suyuti.HusnMuhadara.108,False
1118,11,,0257IbnCabdHakam.FutuhMisr,1436,0911Suyuti.HusnMuhadara.106,True
1119,12,,0257IbnCabdHakam.FutuhMisr,1436,0911Suyuti.HusnMuhadara.107,True
428,428,462.0,0350MuhammadKindi.WulatMisr,1436,self,False
1108,1,,0350MuhammadKindi.WulatMisr,1436,0626YaqutHamawi.MucjamBuldan.1214,False
1110,3,,0350MuhammadKindi.WulatMisr,1436,0821Qalqashandi.SubhAcsha.890,False
1114,7,,0350MuhammadKindi.WulatMisr,1436,0874IbnTaghribirdi.NujumZahira.777,False
550,550,587.0,0454Qudaci,1436,self,False
1107,0,,0454Qudaci,1436,0626YaqutHamawi.MucjamBuldan.1214,False
1109,2,,0454Qudaci,1436,0821Qalqashandi.SubhAcsha.890,False
297,297,331.0,0257IbnCabdHakam.FutuhMisr,1515,self,False
2682,0,,0257IbnCabdHakam.FutuhMisr,1515,0634AbuRabicHimyari.Iktifa.980,False
2684,2,,0257IbnCabdHakam.FutuhMisr,1515,0911Suyuti.HusnMuhadara.668,False
2687,5,,0257IbnCabdHakam.FutuhMisr,1515,0733Nuwayri.NihayatArab.4137,True
2689,7,,0257IbnCabdHakam.FutuhMisr,1515,0911Suyuti.HusnMuhadara.668,True
300,300,334.0,0257IbnCabdHakam.FutuhMisr,2230,self,False
3541,0,,0257IbnCabdHakam.FutuhMisr,2230,0626YaqutHamawi.MucjamBuldan.2530,False
3542,1,,0257IbnCabdHakam.FutuhMisr,2230,0911Suyuti.HusnMuhadara.93,False
3545,4,,0257IbnCabdHakam.FutuhMisr,2230,0911Suyuti.HusnMuhadara.92,True
301,301,335.0,0458IbnSidaMursi.MuhkamWaMuhit,1227,self,False
1352,0,,0458IbnSidaMursi.MuhkamWaMuhit,1227,0711IbnManzurIfriqi.LisanCarab.943,False
1354,2,,0458IbnSidaMursi.MuhkamWaMuhit,1227,0711IbnManzurIfriqi.LisanCarab.942,True
1298,2,,0257IbnCabdHakam.FutuhMisr,1387,0911Suyuti.HusnMuhadara.87,False
1302,6,,0257IbnCabdHakam.FutuhMisr,1387,0911Suyuti.HusnMuhadara.70,True
1303,7,,0257IbnCabdHakam.FutuhMisr,1387,0911Suyuti.HusnMuhadara.86,True
1299,3,,0231IbnZiyadAcrabi,1387,0458IbnSidaMursi.MuhkamWaMuhit.187,True
1300,4,,0231IbnZiyadAcrabi,1387,0650IbnMuhammadRadiDinSaghani.CubabZakhir.303,True
1301,5,,0231IbnZiyadAcrabi,1387,0711IbnManzurIfriqi.LisanCarab.3086,True
304,304,338.0,0310Tabari.Tarikh,350,self,False
1405,0,,0310Tabari.Tarikh,350,0597IbnJawzi.Muntazam.179,False
1417,12,,0310Tabari.Tarikh,350,0845Maqrizi.KhabarCanBashar.482,True
1406,1,,0151IbnIshaq.Sira,350,0597IbnJawzi.Muntazam.179,False
1407,2,,0151IbnIshaq.Sira,350,0630IbnAthirCizzDin.Kamil.98,False
1408,3,,0151IbnIshaq.Sira,350,0804IbnMulaqqin.Tawdih.462,False
1409,4,,0151IbnIshaq.Sira,350,0845Maqrizi.KhabarCanBashar.927,False
1410,5,,0151IbnIshaq.Sira,350,0845Maqrizi.KhabarCanBashar.2686,False
1411,6,,0151IbnIshaq.Sira,350,0852IbnHajarCasqalani.ZahrNadirFiHalKhadir.32,False
1412,7,,0151IbnIshaq.Sira,350,0942IbnYusufShami.SubulHuda.847,False
1413,8,,0151IbnIshaq.Sira,350,0966HusaynDiyarbakri.TarikhKhamis.211,False
1419,14,,0151IbnIshaq.Sira,350,0845Maqrizi.KhabarCanBashar.2684,True
1421,16,,0151IbnIshaq.Sira,350,0966HusaynDiyarbakri.TarikhKhamis.210,True
1415,10,,0276IbnQutaybaDinawari,350,0845Maqrizi.KhabarCanBashar.482,True
1416,11,,0276IbnQutaybaDinawari,350,0845Maqrizi.KhabarCanBashar.921,True
1420,15,,0276IbnQutaybaDinawari,350,0855BadrDinCayni.CumdatQari.856,True
626,626,675.0,0617IbnTuwayr.NuzhatMuqlatayn,884,self,False
2131,1,,0617IbnTuwayr.NuzhatMuqlatayn,884,0821Qalqashandi.SubhAcsha.1026,False
2133,3,,0617IbnTuwayr.NuzhatMuqlatayn,884,0617IbnTuwayr.NuzhatMuqlatayn.166,True
2134,4,,0617IbnTuwayr.NuzhatMuqlatayn,884,0821Qalqashandi.SubhAcsha.1025,True
321,321,355.0,0692IbnCabdZahir.RawdaBahiyya,914,self,False
2073,0,,0692IbnCabdZahir.RawdaBahiyya,914,0845Maqrizi.MusawwadatMawaciz.175,False
2074,1,,0692IbnCabdZahir.RawdaBahiyya,914,0845Maqrizi.MusawwadatMawaciz.176,False
2076,3,,0692IbnCabdZahir.RawdaBahiyya,914,0845Maqrizi.MusawwadatMawaciz.175,True
324,324,358.0,0692IbnCabdZahir.RawdaBahiyya,962,self,False
1582,0,,0692IbnCabdZahir.RawdaBahiyya,962,0845Maqrizi.Muqaffa.1416,False
1583,1,,0692IbnCabdZahir.RawdaBahiyya,962,0845Maqrizi.MusawwadatMawaciz.327,False
1584,2,,0692IbnCabdZahir.RawdaBahiyya,962,0845Maqrizi.MusawwadatMawaciz.327,True
325,325,359.0,0692IbnCabdZahir.RawdaBahiyya,963,self,False
3443,0,,0692IbnCabdZahir.RawdaBahiyya,963,0845Maqrizi.Muqaffa.1416,False
3445,2,,0692IbnCabdZahir.RawdaBahiyya,963,0845Maqrizi.MusawwadatMawaciz.327,True
1857,0,,0588IbnMamun.AkhbarMisr,985,0588IbnMamun.AkhbarMisr.29,False
1859,2,,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.225,False
1861,4,,0588IbnMamun.AkhbarMisr,985,0588IbnMamun.AkhbarMisr.28,True
1864,7,,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.222,True
662,662,711.0,0617IbnTuwayr.NuzhatMuqlatayn,1001,self,False
1992,0,,0617IbnTuwayr.NuzhatMuqlatayn,1001,0617IbnTuwayr.NuzhatMuqlatayn.191,False
1993,1,,0617IbnTuwayr.NuzhatMuqlatayn,1001,0617IbnTuwayr.NuzhatMuqlatayn.187,True
678,678,727.0,0617IbnTuwayr.NuzhatMuqlatayn,1038,self,False
2987,0,,0617IbnTuwayr.NuzhatMuqlatayn,1038,0617IbnTuwayr.NuzhatMuqlatayn.250,False
