,Unnamed: 0,uri,ms,origin,origin_prev_ms
1542,3,0346Mascudi.MurujDhahab,428,0832TaqiFasi.ZuhurMuqtatafa.67,False
1543,4,0346Mascudi.MurujDhahab,428,0832TaqiFasi.CiqdThamin.220,True
1544,5,0346Mascudi.MurujDhahab,428,0832TaqiFasi.CiqdThamin.221,True
1546,7,0346Mascudi.MurujDhahab,428,0832TaqiFasi.ShifaGharam.443,True
165,192,0346Mascudi.MurujDhahab,453,self,False
166,195,0346Mascudi.MurujDhahab,454,self,False
167,198,0346Mascudi.MurujDhahab,531,self,False
168,200,0346Mascudi.MurujDhahab,537,self,False
518,555,0596IbnWasifShah.MukhtasarCajaibDunya,537,self,False
2577,0,0596IbnWasifShah.MukhtasarCajaibDunya,537,0930IbnIyas.NuzhatUmam.199,True
169,201,0346Mascudi.MurujDhahab,605,self,False
2206,0,0346Mascudi.MurujDhahab,605,0930IbnIyas.NuzhatUmam.211,False
459,496,0420Musabbihi.AkhbarMisr,605,self,False
2207,1,0420Musabbihi.AkhbarMisr,605,0930IbnIyas.NuzhatUmam.211,False
171,205,0346Mascudi.MurujDhahab,2175,self,False
172,206,Anonymous,13,self,False
174,208,Anonymous,55,self,False
175,209,Anonymous,143,self,False
776,825,567IbnQalaqis,143,self,False
832,882,0000AnonymousPlural,143,self,False
1290,0,0000AnonymousPlural,143,0930IbnIyas.NuzhatUmam.83,False
176,210,Anonymous,149,self,False
775,824,0428IbnSina,149,self,False
177,211,Anonymous,209,self,False
178,212,Anonymous,241,self,False
2524,1,Anonymous,241,0930IbnIyas.NuzhatUmam.115,False
179,213,Anonymous,278,self,False
180,214,Anonymous,339,self,False
230,264,0257IbnCabdHakam.FutuhMisr,339,self,False
976,0,0458IbnSidaMursi.MuhkamWaMuhit,339,0711IbnManzurIfriqi.LisanCarab.3396,False
977,1,0458IbnSidaMursi.MuhkamWaMuhit,339,0711IbnManzurIfriqi.LisanCarab.6540,False
978,2,0458IbnSidaMursi.MuhkamWaMuhit,339,0711IbnManzurIfriqi.LisanCarab.6977,False
982,6,0458IbnSidaMursi.MuhkamWaMuhit,339,0711IbnManzurIfriqi.LisanCarab.3397,True
983,7,0458IbnSidaMursi.MuhkamWaMuhit,339,0711IbnManzurIfriqi.LisanCarab.6541,True
984,8,0458IbnSidaMursi.MuhkamWaMuhit,339,0711IbnManzurIfriqi.LisanCarab.6978,True
181,215,Anonymous,372,self,False
182,216,Anonymous,482,self,False
760,809,0685IbnSacidMaghribi,482,self,False
183,217,Anonymous,497,self,False
184,218,Anonymous,508,self,False
185,219,Anonymous,614,self,False
186,220,Anonymous,646,self,False
1111,0,0151IbnIshaq.Sira,646,0213IbnHisham.SiraNabawiyya.25,False
1113,2,0151IbnIshaq.Sira,646,0475IbnMakula.IkmalFiRafcIrtiyab.935,False
1118,7,0151IbnIshaq.Sira,646,0774IbnKathir.Bidaya.801,False
1119,8,0151IbnIshaq.Sira,646,0213IbnHisham.SiraNabawiyya.26,True
1120,9,0151IbnIshaq.Sira,646,0634AbuRabicHimyari.Iktifa.49,True
1112,1,0207Waqidi,646,0272IbnIshaqFakihi.AkhbarMakka.843,False
1121,10,0207Waqidi,646,0634AbuRabicHimyari.Iktifa.49,True
188,222,Anonymous,1722,self,False
314,348,0350Balawi.SiratAhmadIbnTulun,1722,self,False
386,420,0692IbnCabdZahir.RawdaBahiyya,1722,self,False
1900,0,0692IbnCabdZahir.RawdaBahiyya,1722,0821Qalqashandi.SubhAcsha.922,False
189,223,Anonymous,1859,self,False
190,224,Anonymous,2139,self,False
191,225,Anonymous,2140,self,False
192,226,0257IbnCabdHakam.FutuhMisr,47,self,False
193,227,0257IbnCabdHakam.FutuhMisr,48,self,False
1078,2,0257IbnCabdHakam.FutuhMisr,48,0930IbnIyas.NuzhatUmam.93,False
793,842,0347IbnYunusSadafi.Tarikh,48,self,False
1076,0,0454Qudaci,48,0814IbnZayyat.KawakibSayyara.6,False
1081,5,0454Qudaci,48,0814IbnZayyat.KawakibSayyara.7,True
194,228,0257IbnCabdHakam.FutuhMisr,61,self,False
195,229,0257IbnCabdHakam.FutuhMisr,62,self,False
196,230,0257IbnCabdHakam.FutuhMisr,63,self,False
476,513,0230IbnSacd.TabaqatKubra,63,self,False
2081,0,0230IbnSacd.TabaqatKubra,63,0597IbnJawzi.Muntazam.740,False
2082,1,0230IbnSacd.TabaqatKubra,63,0762IbnYusufZaylaci.TakhrijAhadith.662,False
2083,2,0230IbnSacd.TabaqatKubra,63,0762IbnYusufZaylaci.TakhrijAhadith.663,False
2084,3,0230IbnSacd.TabaqatKubra,63,0845Maqrizi.ImtacAsmac.1428,False
2085,4,0230IbnSacd.TabaqatKubra,63,0597IbnJawzi.Muntazam.741,True
2086,5,0230IbnSacd.TabaqatKubra,63,0762IbnYusufZaylaci.TakhrijAhadith.663,True
2087,6,0230IbnSacd.TabaqatKubra,63,0845Maqrizi.ImtacAsmac.1429,True
197,231,0257IbnCabdHakam.FutuhMisr,64,self,False
198,232,0257IbnCabdHakam.FutuhMisr,65,self,False
199,233,0257IbnCabdHakam.FutuhMisr,83,self,False
201,235,0257IbnCabdHakam.FutuhMisr,85,self,False
202,236,0257IbnCabdHakam.FutuhMisr,86,self,False
830,880,0000AnonymousPlural,86,self,False
2474,3,0000AnonymousPlural,86,0930IbnIyas.NuzhatUmam.44,False
2476,5,0000AnonymousPlural,86,0255Jahiz.MahasinWaAddad.3,True
2480,9,0000AnonymousPlural,86,0930IbnIyas.NuzhatUmam.44,True
2471,0,0454Qudaci,86,0821Qalqashandi.SubhAcsha.908,False
2477,6,0454Qudaci,86,0821Qalqashandi.SubhAcsha.909,True
2473,2,0346Mascudi.MurujDhahab,86,0930IbnIyas.NuzhatUmam.44,False
2478,7,0346Mascudi.MurujDhahab,86,0930IbnIyas.NuzhatUmam.44,True
2479,8,0346Mascudi.MurujDhahab,86,0930IbnIyas.NuzhatUmam.45,True
203,237,0257IbnCabdHakam.FutuhMisr,110,self,False
2116,1,0000AnonymousPlural,110,0930IbnIyas.NuzhatUmam.23,False
2120,5,0000AnonymousPlural,110,0930IbnIyas.NuzhatUmam.44,True
2118,3,0346Mascudi.MurujDhahab,110,0930IbnIyas.NuzhatUmam.25,True
2119,4,0346Mascudi.MurujDhahab,110,0930IbnIyas.NuzhatUmam.44,True
204,238,0257IbnCabdHakam.FutuhMisr,129,self,False
205,239,0257IbnCabdHakam.FutuhMisr,130,self,False
1547,0,0346Mascudi,130,0821Qalqashandi.SubhAcsha.887,False
1550,3,0346Mascudi,130,0821Qalqashandi.SubhAcsha.888,True
1548,1,0454Qudaci,130,0821Qalqashandi.SubhAcsha.887,False
1551,4,0454Qudaci,130,0821Qalqashandi.SubhAcsha.888,True
206,240,0257IbnCabdHakam.FutuhMisr,131,self,False
1041,0,0257IbnCabdHakam.FutuhMisr,131,0911Suyuti.HusnMuhadara.652,False
1044,3,0257IbnCabdHakam.FutuhMisr,131,0930IbnIyas.BadaicZuhur.88,False
1045,4,0257IbnCabdHakam.FutuhMisr,131,0930IbnIyas.BadaicZuhur.89,False
1052,11,0257IbnCabdHakam.FutuhMisr,131,0911Suyuti.HusnMuhadara.653,True
1053,12,0257IbnCabdHakam.FutuhMisr,131,0930IbnIyas.BadaicZuhur.89,True
1048,7,0528HakamIbnAbiSalt,131,0682ZakariyaQazwini.AtharBilad.203,True
1050,9,0528HakamIbnAbiSalt,131,0874IbnTaghribirdi.NujumZahira.27,True
1055,14,0528HakamIbnAbiSalt,131,0930IbnIyas.NuzhatUmam.71,True
207,241,0257IbnCabdHakam.FutuhMisr,132,self,False
1872,2,0257IbnCabdHakam.FutuhMisr,132,0911Suyuti.HusnMuhadara.652,False
1873,3,0257IbnCabdHakam.FutuhMisr,132,0911Suyuti.HusnMuhadara.653,False
1879,9,0257IbnCabdHakam.FutuhMisr,132,0911Suyuti.HusnMuhadara.653,True
1871,1,0454Qudaci,132,0821Qalqashandi.SubhAcsha.888,False
1877,7,0454Qudaci,132,0930IbnIyas.NuzhatUmam.71,False
1881,11,0454Qudaci,132,0930IbnIyas.NuzhatUmam.71,True
208,242,0257IbnCabdHakam.FutuhMisr,158,self,False
2265,2,0257IbnCabdHakam.FutuhMisr,158,0930IbnIyas.NuzhatUmam.93,False
2269,6,0257IbnCabdHakam.FutuhMisr,158,0930IbnIyas.NuzhatUmam.93,True
2263,0,0454Qudaci,158,0814IbnZayyat.KawakibSayyara.6,False
2268,5,0454Qudaci,158,0814IbnZayyat.KawakibSayyara.7,True
209,243,0257IbnCabdHakam.FutuhMisr,160,self,False
2553,0,0257IbnCabdHakam.FutuhMisr,160,0626YaqutHamawi.MucjamBuldan.1696,False
210,244,0257IbnCabdHakam.FutuhMisr,167,self,False
2356,2,0257IbnCabdHakam.FutuhMisr,167,0911Suyuti.HusnMuhadara.99,False
2357,3,0257IbnCabdHakam.FutuhMisr,167,0911Suyuti.HusnMuhadara.100,True
211,245,0257IbnCabdHakam.FutuhMisr,168,self,False
212,246,0257IbnCabdHakam.FutuhMisr,169,self,False
2653,0,0257IbnCabdHakam.FutuhMisr,169,0911Suyuti.HusnMuhadara.101,False
2654,1,0257IbnCabdHakam.FutuhMisr,169,0911Suyuti.HusnMuhadara.102,False
2655,2,0257IbnCabdHakam.FutuhMisr,169,0911Suyuti.HusnMuhadara.102,True
2656,3,0257IbnCabdHakam.FutuhMisr,169,0911Suyuti.HusnMuhadara.103,True
213,247,0257IbnCabdHakam.FutuhMisr,172,self,False
214,248,0257IbnCabdHakam.FutuhMisr,173,self,False
2180,0,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.84,False
2181,1,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.85,False
2182,2,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.98,False
2183,3,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.380,False
2186,6,0257IbnCabdHakam.FutuhMisr,173,0874IbnTaghribirdi.NujumZahira.15,True
2188,8,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.85,True
2189,9,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.86,True
2190,10,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.99,True
2184,4,0207Waqidi,173,0911Suyuti.HusnMuhadara.380,False
2187,7,0207Waqidi,173,0874IbnTaghribirdi.NujumZahira.15,True
215,249,0257IbnCabdHakam.FutuhMisr,174,self,False
1035,0,0257IbnCabdHakam.FutuhMisr,174,0911Suyuti.HusnMuhadara.98,False
1036,1,0257IbnCabdHakam.FutuhMisr,174,0911Suyuti.HusnMuhadara.99,False
1037,2,0257IbnCabdHakam.FutuhMisr,174,0911Suyuti.HusnMuhadara.99,True
1038,3,0257IbnCabdHakam.FutuhMisr,174,0911Suyuti.HusnMuhadara.100,True
216,250,0257IbnCabdHakam.FutuhMisr,175,self,False
1715,0,0257IbnCabdHakam.FutuhMisr,175,0911Suyuti.HusnMuhadara.99,False
1716,1,0257IbnCabdHakam.FutuhMisr,175,0911Suyuti.HusnMuhadara.108,False
1718,3,0257IbnCabdHakam.FutuhMisr,175,0634AbuRabicHimyari.Iktifa.1011,True
1719,4,0257IbnCabdHakam.FutuhMisr,175,0911Suyuti.HusnMuhadara.100,True
1720,5,0257IbnCabdHakam.FutuhMisr,175,0911Suyuti.HusnMuhadara.109,True
217,251,0257IbnCabdHakam.FutuhMisr,176,self,False
218,252,0257IbnCabdHakam.FutuhMisr,177,self,False
942,0,0257IbnCabdHakam.FutuhMisr,177,0911Suyuti.HusnMuhadara.99,False
943,1,0257IbnCabdHakam.FutuhMisr,177,0911Suyuti.HusnMuhadara.100,False
944,2,0257IbnCabdHakam.FutuhMisr,177,0911Suyuti.HusnMuhadara.100,True
945,3,0257IbnCabdHakam.FutuhMisr,177,0911Suyuti.HusnMuhadara.101,True
219,253,0257IbnCabdHakam.FutuhMisr,178,self,False
1173,0,0257IbnCabdHakam.FutuhMisr,178,0911Suyuti.HusnMuhadara.100,False
1174,1,0257IbnCabdHakam.FutuhMisr,178,0911Suyuti.HusnMuhadara.101,False
1175,2,0257IbnCabdHakam.FutuhMisr,178,0911Suyuti.HusnMuhadara.101,True
1176,3,0257IbnCabdHakam.FutuhMisr,178,0911Suyuti.HusnMuhadara.102,True
220,254,0257IbnCabdHakam.FutuhMisr,179,self,False
893,0,0257IbnCabdHakam.FutuhMisr,179,0911Suyuti.HusnMuhadara.100,False
894,1,0257IbnCabdHakam.FutuhMisr,179,0911Suyuti.HusnMuhadara.101,False
895,2,0257IbnCabdHakam.FutuhMisr,179,0911Suyuti.HusnMuhadara.102,False
896,3,0257IbnCabdHakam.FutuhMisr,179,0911Suyuti.HusnMuhadara.101,True
897,4,0257IbnCabdHakam.FutuhMisr,179,0911Suyuti.HusnMuhadara.102,True
898,5,0257IbnCabdHakam.FutuhMisr,179,0911Suyuti.HusnMuhadara.103,True
221,255,0257IbnCabdHakam.FutuhMisr,180,self,False
1288,0,0257IbnCabdHakam.FutuhMisr,180,0911Suyuti.HusnMuhadara.102,False
1289,1,0257IbnCabdHakam.FutuhMisr,180,0911Suyuti.HusnMuhadara.103,True
222,256,0257IbnCabdHakam.FutuhMisr,307,self,False
2334,4,0257IbnCabdHakam.FutuhMisr,307,0930IbnIyas.NuzhatUmam.93,False
2330,0,0454Qudaci,307,0626YaqutHamawi.MucjamBuldan.2995,False
2332,2,0454Qudaci,307,0814IbnZayyat.KawakibSayyara.6,False
2337,7,0454Qudaci,307,0814IbnZayyat.KawakibSayyara.7,True
223,257,0257IbnCabdHakam.FutuhMisr,321,self,False
503,540,0596IbnWasifShah.MukhtasarCajaibDunya,321,self,False
224,258,0257IbnCabdHakam.FutuhMisr,323,self,False
225,259,0257IbnCabdHakam.FutuhMisr,326,self,False
226,260,0257IbnCabdHakam.FutuhMisr,327,self,False
227,261,0257IbnCabdHakam.FutuhMisr,336,self,False
507,544,0596IbnWasifShah.MukhtasarCajaibDunya,336,self,False
2610,0,0458Bayhaqi.DalailNubuwwa,336,0845Maqrizi.ImtacAsmac.3193,False
2612,2,0458Bayhaqi.DalailNubuwwa,336,0845Maqrizi.ImtacAsmac.3194,True
228,262,0257IbnCabdHakam.FutuhMisr,337,self,False
985,0,0151IbnIshaq.Sira,337,0213IbnHisham.SiraNabawiyya.178,False
986,1,0151IbnIshaq.Sira,337,0338AbuJacfarNahhas.MacaniQuran.479,False
987,2,0151IbnIshaq.Sira,337,0535QawwamSunna.DalailNubuwwa.216,False
988,3,0151IbnIshaq.Sira,337,0581AbuQasimSuhayli.RawdUnuf.465,False
990,5,0151IbnIshaq.Sira,337,0845Maqrizi.KhabarCanBashar.2246,False
991,6,0151IbnIshaq.Sira,337,0581AbuQasimSuhayli.RawdUnuf.466,True
989,4,0458Bayhaqi.DalailNubuwwa,337,0845Maqrizi.ImtacAsmac.3193,False
992,7,0458Bayhaqi.DalailNubuwwa,337,0845Maqrizi.ImtacAsmac.3194,True
229,263,0257IbnCabdHakam.FutuhMisr,338,self,False
1525,1,0257IbnCabdHakam.FutuhMisr,338,0930IbnIyas.NuzhatUmam.146,False
1528,4,0257IbnCabdHakam.FutuhMisr,338,0930IbnIyas.NuzhatUmam.147,True
232,266,0257IbnCabdHakam.FutuhMisr,361,self,False
734,783,0614IbnJubayr.Rihla,361,self,False
777,826,567IbnQalaqis,361,self,False
233,267,0257IbnCabdHakam.FutuhMisr,362,self,False
2542,0,0257IbnCabdHakam.FutuhMisr,362,0930IbnIyas.BadaicZuhur.73,False
234,268,0257IbnCabdHakam.FutuhMisr,363,self,False
235,269,0257IbnCabdHakam.FutuhMisr,364,self,False
2249,0,0257IbnCabdHakam.FutuhMisr,364,0930IbnIyas.BadaicZuhur.73,False
236,270,0257IbnCabdHakam.FutuhMisr,373,self,False
237,271,0257IbnCabdHakam.FutuhMisr,374,self,False
238,272,0257IbnCabdHakam.FutuhMisr,375,self,False
1386,0,0257IbnCabdHakam.FutuhMisr,375,0911Suyuti.HusnMuhadara.82,True
239,273,0257IbnCabdHakam.FutuhMisr,376,self,False
240,274,0257IbnCabdHakam.FutuhMisr,377,self,False
1852,0,0257IbnCabdHakam.FutuhMisr,377,0911Suyuti.HusnMuhadara.82,False
1853,1,0257IbnCabdHakam.FutuhMisr,377,0930IbnIyas.BadaicZuhur.79,False
1854,2,0257IbnCabdHakam.FutuhMisr,377,0911Suyuti.HusnMuhadara.82,True
1855,3,0257IbnCabdHakam.FutuhMisr,377,0911Suyuti.HusnMuhadara.83,True
241,275,0257IbnCabdHakam.FutuhMisr,378,self,False
919,0,0257IbnCabdHakam.FutuhMisr,378,0911Suyuti.HusnMuhadara.82,False
920,1,0257IbnCabdHakam.FutuhMisr,378,0911Suyuti.HusnMuhadara.83,True
549,586,0454Qudaci,378,self,False
716,765,0350MuhammadKindi.FadailMisr,378,self,False
242,276,0257IbnCabdHakam.FutuhMisr,379,self,False
1708,0,0257IbnCabdHakam.FutuhMisr,379,0911Suyuti.HusnMuhadara.83,False
1709,1,0257IbnCabdHakam.FutuhMisr,379,0911Suyuti.HusnMuhadara.84,True
243,277,0257IbnCabdHakam.FutuhMisr,380,self,False
2437,0,0257IbnCabdHakam.FutuhMisr,380,0911Suyuti.HusnMuhadara.83,False
2438,1,0257IbnCabdHakam.FutuhMisr,380,0911Suyuti.HusnMuhadara.84,False
2441,4,0257IbnCabdHakam.FutuhMisr,380,0911Suyuti.HusnMuhadara.84,True
2442,5,0257IbnCabdHakam.FutuhMisr,380,0911Suyuti.HusnMuhadara.85,True
2446,9,0257IbnCabdHakam.FutuhMisr,380,0930IbnIyas.NuzhatUmam.156,True
244,278,0257IbnCabdHakam.FutuhMisr,381,self,False
1976,0,0257IbnCabdHakam.FutuhMisr,381,0911Suyuti.HusnMuhadara.84,False
1977,1,0257IbnCabdHakam.FutuhMisr,381,0911Suyuti.HusnMuhadara.85,True
245,279,0257IbnCabdHakam.FutuhMisr,382,self,False
1470,0,0257IbnCabdHakam.FutuhMisr,382,0911Suyuti.HusnMuhadara.89,False
1474,4,0257IbnCabdHakam.FutuhMisr,382,0911Suyuti.HusnMuhadara.90,True
246,280,0257IbnCabdHakam.FutuhMisr,383,self,False
1092,0,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.89,False
1093,1,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.109,False
1094,2,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.111,False
1096,4,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.90,True
1097,5,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.110,True
1098,6,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.112,True
247,281,0257IbnCabdHakam.FutuhMisr,384,self,False
2429,0,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.109,False
2430,1,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.110,False
2431,2,0257IbnCabdHakam.FutuhMisr,384,0634AbuRabicHimyari.Iktifa.1011,True
2432,3,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.110,True
2433,4,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.111,True
248,282,0257IbnCabdHakam.FutuhMisr,385,self,False
1586,0,0257IbnCabdHakam.FutuhMisr,385,0634AbuRabicHimyari.Iktifa.1011,False
1587,1,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.108,False
1588,2,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.109,False
1589,3,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.111,False
1591,5,0257IbnCabdHakam.FutuhMisr,385,0634AbuRabicHimyari.Iktifa.1011,True
1592,6,0257IbnCabdHakam.FutuhMisr,385,0634AbuRabicHimyari.Iktifa.1012,True
1593,7,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.109,True
1594,8,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.110,True
1595,9,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.112,True
249,283,0257IbnCabdHakam.FutuhMisr,386,self,False
1648,0,0257IbnCabdHakam.FutuhMisr,386,0911Suyuti.HusnMuhadara.110,False
1649,1,0257IbnCabdHakam.FutuhMisr,386,0911Suyuti.HusnMuhadara.111,True
250,284,0257IbnCabdHakam.FutuhMisr,387,self,False
2094,0,0257IbnCabdHakam.FutuhMisr,387,0634AbuRabicHimyari.Iktifa.1011,False
2095,1,0257IbnCabdHakam.FutuhMisr,387,0911Suyuti.HusnMuhadara.111,False
2096,2,0257IbnCabdHakam.FutuhMisr,387,0634AbuRabicHimyari.Iktifa.1012,True
2097,3,0257IbnCabdHakam.FutuhMisr,387,0911Suyuti.HusnMuhadara.112,True
2101,7,0257IbnCabdHakam.FutuhMisr,387,0930IbnIyas.NuzhatUmam.156,True
251,285,0257IbnCabdHakam.FutuhMisr,388,self,False
1187,3,0257IbnCabdHakam.FutuhMisr,388,0930IbnIyas.NuzhatUmam.156,False
717,766,0350MuhammadKindi.FadailMisr,388,self,False
252,286,0257IbnCabdHakam.FutuhMisr,433,self,False
253,287,0257IbnCabdHakam.FutuhMisr,468,self,False
721,770,0350MuhammadKindi.FadailMisr,468,self,False
795,844,0347IbnYunusSadafi.Tarikh,468,self,False
254,288,0257IbnCabdHakam.FutuhMisr,470,self,False
1454,1,0257IbnCabdHakam.FutuhMisr,470,0930IbnIyas.NuzhatUmam.175,True
255,289,0257IbnCabdHakam.FutuhMisr,471,self,False
2399,0,0257IbnCabdHakam.FutuhMisr,471,0911Suyuti.HusnMuhadara.92,False
2400,1,0257IbnCabdHakam.FutuhMisr,471,0911Suyuti.HusnMuhadara.93,True
256,290,0257IbnCabdHakam.FutuhMisr,475,self,False
2648,0,0257IbnCabdHakam.FutuhMisr,475,0306Wakic.AkhbarQudat.709,False
2649,1,0257IbnCabdHakam.FutuhMisr,475,0306Wakic.AkhbarQudat.710,True
257,291,0257IbnCabdHakam.FutuhMisr,476,self,False
1791,0,0257IbnCabdHakam.FutuhMisr,476,0306Wakic.AkhbarQudat.709,False
1793,2,0257IbnCabdHakam.FutuhMisr,476,0930IbnIyas.NuzhatUmam.175,False
1794,3,0257IbnCabdHakam.FutuhMisr,476,0306Wakic.AkhbarQudat.710,True
258,292,0257IbnCabdHakam.FutuhMisr,477,self,False
1845,0,0257IbnCabdHakam.FutuhMisr,477,0306Wakic.AkhbarQudat.708,False
1847,2,0257IbnCabdHakam.FutuhMisr,477,0306Wakic.AkhbarQudat.709,True
406,440,0350MuhammadKindi.WulatMisr,477,self,False
796,845,0347IbnYunusSadafi.Tarikh,477,self,False
259,293,0257IbnCabdHakam.FutuhMisr,478,self,False
1624,0,0257IbnCabdHakam.FutuhMisr,478,0306Wakic.AkhbarQudat.708,False
1625,1,0257IbnCabdHakam.FutuhMisr,478,0306Wakic.AkhbarQudat.709,True
407,441,0350MuhammadKindi.WulatMisr,478,self,False
260,294,0257IbnCabdHakam.FutuhMisr,557,self,False
261,295,0257IbnCabdHakam.FutuhMisr,558,self,False
262,296,0257IbnCabdHakam.FutuhMisr,559,self,False
263,297,0257IbnCabdHakam.FutuhMisr,560,self,False
264,298,0257IbnCabdHakam.FutuhMisr,561,self,False
265,299,0257IbnCabdHakam.FutuhMisr,562,self,False
266,300,0257IbnCabdHakam.FutuhMisr,563,self,False
267,301,0257IbnCabdHakam.FutuhMisr,569,self,False
1979,0,0257IbnCabdHakam.FutuhMisr,569,0911Suyuti.HusnMuhadara.97,False
1983,4,0257IbnCabdHakam.FutuhMisr,569,0911Suyuti.HusnMuhadara.98,True
724,773,0350MuhammadKindi.FadailMisr,569,self,False
270,304,0257IbnCabdHakam.FutuhMisr,657,self,False
271,305,0257IbnCabdHakam.FutuhMisr,658,self,False
272,306,0257IbnCabdHakam.FutuhMisr,659,self,False
2512,0,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.87,False
2513,1,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.88,True
273,307,0257IbnCabdHakam.FutuhMisr,660,self,False
274,308,0257IbnCabdHakam.FutuhMisr,661,self,False
275,309,0257IbnCabdHakam.FutuhMisr,662,self,False
276,310,0257IbnCabdHakam.FutuhMisr,663,self,False
277,311,0257IbnCabdHakam.FutuhMisr,664,self,False
278,312,0257IbnCabdHakam.FutuhMisr,665,self,False
279,313,0257IbnCabdHakam.FutuhMisr,666,self,False
280,314,0257IbnCabdHakam.FutuhMisr,667,self,False
1074,1,0257IbnCabdHakam.FutuhMisr,667,0874IbnTaghribirdi.NujumZahira.15,True
281,315,0257IbnCabdHakam.FutuhMisr,668,self,False
2154,1,0257IbnCabdHakam.FutuhMisr,668,0874IbnTaghribirdi.NujumZahira.15,True
282,316,0257IbnCabdHakam.FutuhMisr,669,self,False
283,317,0257IbnCabdHakam.FutuhMisr,670,self,False
1788,0,0257IbnCabdHakam.FutuhMisr,670,0911Suyuti.HusnMuhadara.88,False
1789,1,0257IbnCabdHakam.FutuhMisr,670,0911Suyuti.HusnMuhadara.89,True
411,445,0350MuhammadKindi.WulatMisr,670,self,False
284,318,0257IbnCabdHakam.FutuhMisr,671,self,False
2060,1,0257IbnCabdHakam.FutuhMisr,671,0874IbnTaghribirdi.NujumZahira.15,False
2062,3,0257IbnCabdHakam.FutuhMisr,671,0911Suyuti.HusnMuhadara.83,False
2063,4,0257IbnCabdHakam.FutuhMisr,671,0911Suyuti.HusnMuhadara.84,False
2065,6,0257IbnCabdHakam.FutuhMisr,671,0874IbnTaghribirdi.NujumZahira.15,True
2066,7,0257IbnCabdHakam.FutuhMisr,671,0874IbnTaghribirdi.NujumZahira.16,True
2068,9,0257IbnCabdHakam.FutuhMisr,671,0911Suyuti.HusnMuhadara.84,True
2069,10,0257IbnCabdHakam.FutuhMisr,671,0911Suyuti.HusnMuhadara.85,True
2073,14,0257IbnCabdHakam.FutuhMisr,671,0930IbnIyas.NuzhatUmam.156,True
285,319,0257IbnCabdHakam.FutuhMisr,672,self,False
1805,2,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.84,False
1806,3,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.85,False
1807,4,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.86,False
1809,6,0257IbnCabdHakam.FutuhMisr,672,0930IbnIyas.NuzhatUmam.175,False
1815,12,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.85,True
1816,13,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.86,True
1817,14,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.87,True
1803,0,0458Bayhaqi.SunanKubra,672,0748Dhahabi.Muhadhdhab.2119,False
1810,7,0458Bayhaqi.SunanKubra,672,0711IbnManzurIfriqi.MukhtasarTarikhDimashq.167,True
1813,10,0458Bayhaqi.SunanKubra,672,0748Dhahabi.Muhadhdhab.2120,True
1804,1,0458Bayhaqi.Khilafiyyat,672,0748Dhahabi.Muhadhdhab.2119,False
1812,9,0458Bayhaqi.Khilafiyyat,672,0711IbnManzurIfriqi.MukhtasarTarikhDimashq.167,True
1814,11,0458Bayhaqi.Khilafiyyat,672,0748Dhahabi.Muhadhdhab.2120,True
286,320,0257IbnCabdHakam.FutuhMisr,673,self,False
